time,t_ramp,f_pull,f_mag_z,f_net_z,z_disp,min_dist,separated
4.433999999999815,4.133999999999816,413.39999999998156,-430.57342400000005,-22.907442533064444,-0.0020839203185041115,0.008363882208753838,False
4.434999999999816,4.134999999999816,413.4999999999816,-430.57342400000005,-22.80744253306442,-0.0020834634679591482,0.008364338727235998,False
4.435999999999816,4.135999999999816,413.5999999999816,-430.57342400000005,-22.7074425330644,-0.002083006285438508,0.008364795577780961,False
4.436999999999816,4.136999999999817,413.6999999999817,-430.57342400000005,-22.60744253306432,-0.0020825487710292934,0.008365252760301601,False
4.437999999999817,4.137999999999817,413.7999999999817,-430.57342400000005,-22.507442533064296,-0.002082090924818584,0.008365710274710817,False
4.438999999999817,4.138999999999817,413.89999999998173,-430.57342400000005,-22.407442533064273,-0.0020816327468934376,0.008366168120921525,False
4.439999999999817,4.139999999999818,413.99999999998175,-430.57342400000005,-22.30744253306425,-0.0020811742373408877,0.008366626298846673,False
4.440999999999818,4.140999999999818,414.0999999999818,-430.57342400000005,-22.207442533064228,-0.0020807153962479463,0.008367084808399221,False
4.441999999999818,4.141999999999818,414.19999999998186,-430.57342400000005,-22.107442533064148,-0.0020802562237016015,0.008367543649492165,False
4.442999999999818,4.142999999999819,414.2999999999819,-430.57342400000005,-22.007442533064125,-0.0020797967197888193,0.008368002822038508,False
4.443999999999819,4.143999999999819,414.3999999999819,-430.57342400000005,-21.907442533064103,-0.0020793368845965425,0.008368462325951292,False
4.444999999999819,4.144999999999819,414.4999999999819,-430.57342400000005,-21.80744253306408,-0.0020788767182116914,0.008368922161143566,False
4.445999999999819,4.14599999999982,414.59999999998195,-430.57342400000005,-21.707442533064057,-0.002078416220721163,0.008369382327528417,False
4.44699999999982,4.14699999999982,414.69999999998197,-430.57342400000005,-21.607442533064035,-0.0020779553922118327,0.008369842825018946,False
4.44799999999982,4.14799999999982,414.79999999998205,-430.57342400000005,-21.507442533063955,-0.002077494232770551,0.008370303653528277,False
4.44899999999982,4.148999999999821,414.8999999999821,-430.57342400000005,-21.407442533063932,-0.002077032742484148,0.00837076481296956,False
4.449999999999821,4.149999999999821,414.9999999999821,-430.57342400000005,-21.30744253306391,-0.002076570921439429,0.008371226303255963,False
4.450999999999821,4.150999999999821,415.0999999999821,-430.57342400000005,-21.207442533063887,-0.0020761087697231772,0.008371688124300681,False
4.451999999999821,4.151999999999822,415.19999999998214,-430.57342400000005,-21.107442533063864,-0.0020756462874221542,0.008372150276016932,False
4.452999999999822,4.152999999999822,415.2999999999822,-430.57342400000005,-21.007442533063784,-0.002075183474623097,0.008372612758317957,False
4.453999999999822,4.153999999999822,415.39999999998224,-430.57342400000005,-20.90744253306376,-0.002074720331412721,0.008373075571117014,False
4.454999999999822,4.154999999999823,415.49999999998226,-430.57342400000005,-20.80744253306374,-0.0020742568578777185,0.00837353871432739,False
4.455999999999823,4.155999999999823,415.5999999999823,-430.57342400000005,-20.707442533063716,-0.0020737930541047593,0.008374002187862392,False
4.456999999999823,4.156999999999823,415.6999999999823,-430.57342400000005,-20.607442533063693,-0.0020733289201804897,0.00837446599163535,False
4.457999999999823,4.157999999999824,415.79999999998233,-430.57342400000005,-20.50744253306367,-0.0020728644561915344,0.00837493012555962,False
4.458999999999824,4.158999999999824,415.8999999999824,-430.57342400000005,-20.40744253306359,-0.0020723996622244944,0.008375394589548576,False
4.459999999999824,4.159999999999824,415.99999999998244,-430.57342400000005,-20.30744253306357,-0.0020719345383659483,0.008375859383515616,False
4.460999999999824,4.160999999999825,416.09999999998246,-430.57342400000005,-20.207442533063546,-0.0020714690847024523,0.008376324507374163,False
4.461999999999825,4.161999999999825,416.1999999999825,-430.57342400000005,-20.107442533063523,-0.0020710033013205398,0.008376789961037657,False
4.462999999999825,4.162999999999825,416.2999999999825,-430.57342400000005,-20.0074425330635,-0.002070537188306721,0.00837725574441957,False
4.463999999999825,4.163999999999826,416.3999999999826,-430.57342400000005,-19.90744253306342,-0.0020700707457474835,0.008377721857433391,False
4.464999999999826,4.164999999999826,416.4999999999826,-430.57342400000005,-19.807442533063398,-0.002069603973729293,0.008378188299992628,False
4.465999999999826,4.165999999999826,416.59999999998263,-430.57342400000005,-19.707442533063375,-0.002069136872338592,0.008378655072010818,False
4.466999999999826,4.166999999999827,416.69999999998265,-430.57342400000005,-19.607442533063352,-0.0020686694416618,0.00837912217340152,False
4.467999999999827,4.167999999999827,416.7999999999827,-430.57342400000005,-19.50744253306333,-0.002068201681785314,0.00837958960407831,False
4.468999999999827,4.168999999999827,416.89999999998275,-430.57342400000005,-19.40744253306325,-0.0020677335927955084,0.008380057363954795,False
4.4699999999998274,4.169999999999828,416.9999999999828,-430.57342400000005,-19.307442533063227,-0.0020672651747787353,0.008380525452944603,False
4.470999999999828,4.170999999999828,417.0999999999828,-430.57342400000005,-19.207442533063205,-0.0020667964278213236,0.008380993870961374,False
4.471999999999828,4.171999999999828,417.1999999999828,-430.57342400000005,-19.107442533063182,-0.0020663273520095797,0.008381462617918787,False
4.4729999999998284,4.172999999999829,417.29999999998284,-430.57342400000005,-19.00744253306316,-0.0020658579474297873,0.008381931693730532,False
4.473999999999829,4.173999999999829,417.3999999999829,-430.57342400000005,-18.90744253306308,-0.002065388214168208,0.008382401098310325,False
4.474999999999829,4.174999999999829,417.49999999998295,-430.57342400000005,-18.807442533063057,-0.0020649181523110798,0.008382870831571904,False
4.4759999999998294,4.17599999999983,417.59999999998297,-430.57342400000005,-18.707442533063034,-0.002064447761944619,0.00838334089342903,False
4.47699999999983,4.17699999999983,417.699999999983,-430.57342400000005,-18.60744253306301,-0.002063977043155019,0.00838381128379549,False
4.47799999999983,4.17799999999983,417.799999999983,-430.57342400000005,-18.50744253306299,-0.00206350599602845,0.00838428200258509,False
4.4789999999998305,4.178999999999831,417.89999999998304,-430.57342400000005,-18.407442533062966,-0.0020630346206510605,0.008384753049711662,False
4.479999999999831,4.179999999999831,417.9999999999831,-430.57342400000005,-18.307442533062886,-0.0020625629171089756,0.00838522442508905,False
4.480999999999831,4.180999999999831,418.09999999998314,-430.57342400000005,-18.207442533062864,-0.0020620908854882985,0.008385696128631133,False
