id,cost,elapsed_min,x_drift_mm,y_drift_mm,z_drift_mm,x_cost,y_cost,z_cost,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solimp_dmin,solimp_width,solimp_midpoint,solimp_power,noslip_iterations,noslip_tolerance,margin,Br,max_magnetic_distance,max_force_per_wheel
4fd82474,0.03810639379988894,0.1,1.0324250341005805,32.935583080524026,59.228783542465585,0.0002581062585251451,0.008233895770131006,0.029614391771232793,0.1993100709452574,0.002874223669426775,4.946613168877267e-05,0.009055529556270276,0.42975298406136814,0.00026900333149851416,0.968070582529494,4.730236174578289,29.859153660095863,4.6001632589744214e-05,0.0017872916114269031,0.8063697911592902,0.040943259645358665,816.8905499221898
d855aaf2,0.04044898814562469,0.1,0.9122693239574208,7.461785679391676,76.71094878957484,0.00022806733098935518,0.001865446419847919,0.03835547439478742,0.04295756422555143,0.0021444362438545104,1.5708998330346772e-05,0.003928938310446146,0.22758888578408776,0.0001192068806249882,0.9397040528052174,4.432265416510619,30.020259040227828,1.1818484916793519e-05,0.0016750156121139899,1.0525935015564154,0.015641476661022495,973.8158448775185
56cdde31,0.03697808755026352,0.1,1.0102502333363061,2.513140527335829,72.19447972019098,0.0002525625583340765,0.0006282851318339573,0.03609723986009549,0.09339494933808686,0.0025851846141411662,2.0868283446346104e-05,0.011368139889934525,0.4959507747329578,0.0001522933903229267,0.7467687614763326,4.133737748566864,30.062660868786388,8.167329288255346e-06,0.000776378301971622,1.0952352792353568,0.05769525428535812,954.8077302133473
f027830b,0.030025091221401505,0.1,0.8266537453230597,4.021196634594786,57.626257252844084,0.00020666343633076492,0.0010052991586486965,0.028813128626422043,0.13056311803655463,0.002568434936758969,1.1387810578737103e-05,0.0019232884507032308,0.36180639453180125,0.0006563603396399252,0.6030876958689249,3.971074730424728,30.097227968720716,2.423659482073512e-05,0.0014990809424062408,1.3266466775618337,0.07061610116703244,1019.7892635857074
4ffb4724,0.04011694313557607,0.1,1.0411994588078763,20.456941948770176,69.48481556736311,0.00026029986470196907,0.005114235487192544,0.03474240778368156,0.07920447887255155,0.0025540885841656047,3.975389984867625e-05,0.006203926927048612,0.35624567502786786,0.00027816424948169834,0.16809239556858502,4.141129041113973,30.243764711324804,8.0702146621604e-05,0.002381423535591114,1.5899946728992096,0.04447194052715104,882.466938061067
13e6891e,0.037929053245382885,0.1,1.683125477396843,17.66467240206994,66.18420755103239,0.00042078136934921073,0.004416168100517485,0.03309210377551619,0.18152384390307244,0.009149821419043911,3.0849782856582656e-05,0.0093196183106372,0.18793475878613752,0.0005579241422278355,0.5261146800657428,4.410295552277079,30.027529019492828,8.011432159817545e-06,0.002147284558689173,1.1794179429065261,0.09495987827374779,892.0977157910166
d5f35f49,0.028238310209702775,0.1,1.0770853393559403,2.359113988863569,54.7585207552958,0.00026927133483898506,0.0005897784972158923,0.027379260377647898,0.0809034267427688,0.002236002832299955,5.951447363248767e-05,0.003968500045340962,0.34106966845279785,0.00045079903697230244,0.5291238888810588,4.790600762088107,29.78937805415288,2.521727742862326e-05,0.001889194412488823,0.5192770143067864,0.04250406954423689,963.2801048187304
98a07a1c,0.03738976933630821,0.1,0.9082177533188934,3.8322993588863397,72.40928011651378,0.00022705443832972335,0.000958074839721585,0.036204640058256896,0.1419217752058383,0.0026892031335879083,1.189558335228154e-05,0.0023648579065057755,0.3971841762549784,0.00018168225904488907,0.4516132496523704,4.621218287463668,30.565871937901846,3.567590734262526e-05,0.00291082503904865,0.9661836801664964,0.012026559624081761,935.4582811768474
40b8c140,0.03799220931465381,0.1,0.8090806637742627,15.860715589111615,67.64952050286469,0.00020227016594356566,0.003965178897277904,0.03382476025143234,0.14742938735204061,0.017337052844160723,2.7687981643709608e-05,0.003894620737291021,0.4895863203226371,0.00014105559846474045,0.8428541911513149,4.725585549374272,30.237316364483608,1.6872327408667625e-05,0.004291370551894975,0.5287598744105895,0.0519583434863509,1087.319612054085
143b8ef9,0.03771371768608868,0.1,0.9715179544925387,17.58452346746043,66.14941466120088,0.00024287948862313467,0.004396130866865107,0.03307470733060044,0.07134344890457543,0.0021385040366532684,3.38762729213506e-05,0.0022333443251238943,0.036107444454275786,0.0003315654424789104,0.18130205671369665,4.642081281178184,29.724164848838125,9.225613740516871e-05,0.0013649905460939252,0.8617207460677562,0.060765384173907026,845.547613957656
