id,cost,elapsed_min,detach_force,detach_moment,xy_drift,detach_cost,drift_cost,achieved,goal,shortfall,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solimp_dmin,solimp_width,solimp_midpoint,solimp_power,noslip_iterations,noslip_tolerance,margin,Br,max_magnetic_distance,max_force_per_wheel
bf24e4c6,0.5,0.2,400.68999999992764,25.031856559322375,8.020482015832746,0.0,0.5,25.031856559322375,11.4,0.0,0.1993100709452574,0.002874223669426775,4.946613168877267e-05,0.009055529556270276,0.42975298406136814,0.00026900333149851416,0.968070582529494,4.730236174578289,29.859153660095863,4.6001632589744214e-05,0.0017872916114269031,0.8063697911592902,0.040943259645358665,302.34337387471464
d424c24c,0.030352710477363362,0.2,579.9899999995098,36.24937371870487,0.0006070542095472672,0.0,0.030352710477363362,36.24937371870487,11.4,0.0,0.04295756422555143,0.0021444362438545104,1.5708998330346772e-05,0.003928938310446146,0.22758888578408776,0.0001192068806249882,0.9397040528052174,4.432265416510619,30.020259040227828,1.1818484916793519e-05,0.0016750156121139899,1.0525935015564154,0.015641476661022495,713.7544554922423
e1b5613a,0.029774077562936728,0.2,579.9899999995098,36.2493705876301,0.0005954815512587345,0.0,0.029774077562936728,36.2493705876301,11.4,0.0,0.09339494933808686,0.0025851846141411662,2.0868283446346104e-05,0.011368139889934525,0.4959507747329578,0.0001522933903229267,0.7467687614763326,4.133737748566864,30.062660868786388,8.167329288255346e-06,0.000776378301971622,1.0952352792353568,0.05769525428535812,649.4453012412739
0035395e,0.024923241814831885,0.2,579.9899999995098,36.24933078797268,0.0004984648362966377,0.0,0.024923241814831885,36.24933078797268,11.4,0.0,0.13056311803655463,0.002568434936758969,1.1387810578737103e-05,0.0019232884507032308,0.36180639453180125,0.0006563603396399252,0.6030876958689249,3.971074730424728,30.097227968720716,2.423659482073512e-05,0.0014990809424062408,1.3266466775618337,0.07061610116703244,917.2155246040027
c4f52f96,0.5,0.2,579.9899999995098,33.493598656776676,0.03086028207147795,0.0,0.5,33.493598656776676,11.4,0.0,0.07920447887255155,0.0025540885841656047,3.975389984867625e-05,0.006203926927048612,0.35624567502786786,0.00027816424948169834,0.16809239556858502,4.141129041113973,30.243764711324804,8.0702146621604e-05,0.002381423535591114,1.5899946728992096,0.04447194052715104,445.3324265326981
2164b9d0,0.5,0.2,579.9899999995098,35.40552764435227,0.023367494870951123,0.0,0.5,35.40552764435227,11.4,0.0,0.18152384390307244,0.009149821419043911,3.0849782856582656e-05,0.0093196183106372,0.18793475878613752,0.0005579241422278355,0.5261146800657428,4.410295552277079,30.027529019492828,8.011432159817545e-06,0.002147284558689173,1.1794179429065261,0.09495987827374779,472.2166863577621
eac001b4,0.060272577753714536,0.2,579.9899999995098,36.24937229118072,0.0012054515550742907,0.0,0.060272577753714536,36.24937229118072,11.4,0.0,0.0809034267427688,0.002236002832299955,5.951447363248767e-05,0.003968500045340962,0.34106966845279785,0.00045079903697230244,0.5291238888810588,4.790600762088107,29.78937805415288,2.521727742862326e-05,0.001889194412488823,0.5192770143067864,0.04250406954423689,676.9265717500535
739e9848,0.4800227264021703,0.2,10.009999999998897,0.6256172893924367,0.00014924162400168433,0.47256064520208607,0.007462081200084216,0.6256172893924367,11.4,0.9451212904041721,0.1419217752058383,0.0026892031335879083,1.189558335228154e-05,0.0023648579065057755,0.3971841762549784,0.00018168225904488907,0.4516132496523704,4.621218287463668,30.565871937901846,3.567590734262526e-05,0.00291082503904865,0.9661836801664964,0.012026559624081761,592.693642978949
ee09b226,0.019756545204137548,0.2,579.9899999995098,36.24937220572099,0.000395130904082751,0.0,0.019756545204137548,36.24937220572099,11.4,0.0,0.14742938735204061,0.017337052844160723,2.7687981643709608e-05,0.003894620737291021,0.4895863203226371,0.00014105559846474045,0.8428541911513149,4.725585549374272,30.237316364483608,1.6872327408667625e-05,0.004291370551894975,0.5287598744105895,0.0519583434863509,1198.9372466918555
4005ac4b,0.5,0.2,579.9899999995098,26.355175151691434,0.07291455593422677,0.0,0.5,26.355175151691434,11.4,0.0,0.07134344890457543,0.0021385040366532684,3.38762729213506e-05,0.0022333443251238943,0.036107444454275786,0.0003315654424789104,0.18130205671369665,4.642081281178184,29.724164848838125,9.225613740516871e-05,0.0013649905460939252,0.8617207460677562,0.060765384173907026,347.51992494734156
