id,cost,elapsed_min,x_drift_mm,y_drift_mm,z_drift_mm,x_cost,y_cost,z_cost,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solimp_dmin,solimp_width,solimp_midpoint,solimp_power,noslip_iterations,noslip_tolerance,margin,Br,max_magnetic_distance,max_force_per_wheel
85ef249f,0.0020433759196259553,0.1,1.446533708547357,4.339142561321724,1.1939137043173695,0.0003616334271368393,0.001084785640330431,0.0005969568521586848,0.1993100709452574,0.002874223669426775,4.946613168877267e-05,0.009055529556270276,0.42975298406136814,0.00026900333149851416,0.968070582529494,4.730236174578289,29.859153660095863,4.6001632589744214e-05,0.0017872916114269031,0.8063697911592902,0.040943259645358665,816.8905499221898
77261fac,0.0024852463113827173,0.1,1.8058165572348432,5.011853475171751,1.5616576065621375,0.00045145413930871084,0.0012529633687929378,0.0007808288032810687,0.04295756422555143,0.0021444362438545104,1.5708998330346772e-05,0.003928938310446146,0.22758888578408776,0.0001192068806249882,0.9397040528052174,4.432265416510619,30.020259040227828,1.1818484916793519e-05,0.0016750156121139899,1.0525935015564154,0.015641476661022495,973.8158448775185
64acc2ac,0.002358108263735914,0.1,1.538963822712576,4.88245413523678,1.5055075484971499,0.000384740955678144,0.001220613533809195,0.000752753774248575,0.09339494933808686,0.0025851846141411662,2.0868283446346104e-05,0.011368139889934525,0.4959507747329578,0.0001522933903229267,0.7467687614763326,4.133737748566864,30.062660868786388,8.167329288255346e-06,0.000776378301971622,1.0952352792353568,0.05769525428535812,954.8077302133473
b6f8c223,0.0024971510238628565,0.1,1.573039703167698,5.27913125005674,1.5682165711134939,0.0003932599257919245,0.001319782812514185,0.0007841082855567469,0.13056311803655463,0.002568434936758969,1.1387810578737103e-05,0.0019232884507032308,0.36180639453180125,0.0006563603396399252,0.6030876958689249,3.971074730424728,30.097227968720716,2.423659482073512e-05,0.0014990809424062408,1.3266466775618337,0.07061610116703244,1019.7892635857074
c4a4ac6c,0.002354522172407457,0.1,1.5623842185687715,4.9748256005634675,1.440439435248795,0.0003905960546421929,0.0012437064001408669,0.0007202197176243975,0.07920447887255155,0.0025540885841656047,3.975389984867625e-05,0.006203926927048612,0.35624567502786786,0.00027816424948169834,0.16809239556858502,4.141129041113973,30.243764711324804,8.0702146621604e-05,0.002381423535591114,1.5899946728992096,0.04447194052715104,882.466938061067
bf3fd2ce,0.0022985317670782953,0.1,1.4502579331690684,4.787855779810122,1.478006677666996,0.0003625644832922671,0.0011969639449525304,0.0007390033388334981,0.18152384390307244,0.009149821419043911,3.0849782856582656e-05,0.0093196183106372,0.18793475878613752,0.0005579241422278355,0.5261146800657428,4.410295552277079,30.027529019492828,8.011432159817545e-06,0.002147284558689173,1.1794179429065261,0.09495987827374779,892.0977157910166
34c202dc,0.0024721651629967005,0.1,1.7712614265371405,5.129468357442139,1.4939654340037614,0.00044281535663428514,0.0012823670893605348,0.0007469827170018807,0.0809034267427688,0.002236002832299955,5.951447363248767e-05,0.003968500045340962,0.34106966845279785,0.00045079903697230244,0.5291238888810588,4.790600762088107,29.78937805415288,2.521727742862326e-05,0.001889194412488823,0.5192770143067864,0.04250406954423689,963.2801048187304
1a2ccc73,0.00399494791875277,0.1,7.717970619036976,4.687093869492601,1.7873635932407508,0.0019294926547592439,0.0011717734673731502,0.0008936817966203754,0.1419217752058383,0.0026892031335879083,1.189558335228154e-05,0.0023648579065057755,0.3971841762549784,0.00018168225904488907,0.4516132496523704,4.621218287463668,30.565871937901846,3.567590734262526e-05,0.00291082503904865,0.9661836801664964,0.012026559624081761,935.4582811768474
02ab37f2,0.0011079891655061207,0.1,0.7018383670756434,2.976323215343482,0.3768975398026784,0.00017545959176891085,0.0007440808038358705,0.0001884487699013392,0.14742938735204061,0.017337052844160723,2.7687981643709608e-05,0.003894620737291021,0.4895863203226371,0.00014105559846474045,0.8428541911513149,4.725585549374272,30.237316364483608,1.6872327408667625e-05,0.004291370551894975,0.5287598744105895,0.0519583434863509,1087.319612054085
da947833,0.002304371585586121,0.1,1.5694689490641929,4.780678524518625,1.4336694343808334,0.00039236723726604825,0.0011951696311296562,0.0007168347171904167,0.07134344890457543,0.0021385040366532684,3.38762729213506e-05,0.0022333443251238943,0.036107444454275786,0.0003315654424789104,0.18130205671369665,4.642081281178184,29.724164848838125,9.225613740516871e-05,0.0013649905460939252,0.8617207460677562,0.060765384173907026,845.547613957656
