id,cost,elapsed_min,pulloff_force,pulloff_shortfall,pulloff_cost,wrench_achieved,wrench_shortfall,wrench_detach_cost,wrench_drift_cost,xy_drift,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solimp_dmin,solimp_width,solimp_midpoint,solimp_power,noslip_iterations,noslip_tolerance,margin,Br,max_magnetic_distance,max_force_per_wheel
5dded49d,0.273587,0.25,719.9800,0.247174,0.247174,91.8630,0.000000,0.000000,0.300000,376.3644,0.17315568,0.0019306067,0.00011474568,0.004386836,0.14260385,0.00049770225,0.20758923,4.7361313,30.347589,1.7938552e-05,0.0038478231,1.2101512,0.061125052,1175.4665
1ad6eb53,0.536836,0.25,453.6400,0.525665,0.525665,35.1994,0.354295,0.248006,0.300000,180.6564,0.11937093,0.0018787904,1.7105815e-05,0.0017999245,0.47686916,0.00040026482,0.58300902,4.7481612,30.003901,8.6312608e-05,0.0020783617,1.4327101,0.053370205,403.76732
2ac29b00,0.273587,0.25,719.9800,0.247174,0.247174,57.8207,0.000000,0.000000,0.300000,26.5508,0.067491215,0.0044130845,2.7099463e-05,0.0051784817,0.64197332,0.00030071212,0.24595644,4.0455345,29.866042,5.7138377e-05,0.0028440906,0.56233723,0.039043355,716.93422
4df35600,0.273587,0.25,719.9800,0.247174,0.247174,66.5701,0.000000,0.000000,0.300000,354.0103,0.076799389,0.0035165573,3.2920221e-05,0.0014358373,0.60733774,0.0004658417,0.82492234,4.8161485,29.586687,1.6544111e-05,0.0032847084,1.2679729,0.049443767,822.1244
8a068c4e,0.639853,0.25,364.6200,0.618746,0.618746,26.4029,0.515659,0.360961,0.300000,31.9725,0.20978873,0.0069290055,6.1122706e-05,0.0049592896,0.40541788,0.00053418887,0.26814747,4.4289526,29.854387,3.3462858e-05,0.0048695298,0.50324526,0.055651581,314.63557
49f607cc,9999.000000,0.25,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.10207877,0.0067094411,3.3058576e-05,0.001502011,0.28540582,0.00050568837,0.28088532,4.5649392,30.013672,2.0161072e-05,0.0047964356,1.3403527,0.012189427,653.98855
a074fe44,0.160498,0.25,719.9800,0.247174,0.247174,70.5340,0.000000,0.000000,0.073823,2.4608,0.089532159,0.0056981111,1.8291195e-05,0.0029213171,0.65149835,0.00057508388,0.13990336,4.3996471,29.857512,2.0137007e-05,0.004576638,1.2057976,0.014514868,912.25248
9b739555,0.608107,0.25,395.5400,0.586415,0.586415,28.8298,0.471140,0.329798,0.300000,21.5418,0.61257865,0.0064526883,1.1070972e-05,0.0022632276,0.88007877,0.00019395249,0.63314868,4.732396,29.721913,3.0348821e-05,1.6169425e-05,0.62290105,0.029094904,345.593
dbbdad01,0.436057,0.25,551.9600,0.422859,0.422859,42.8898,0.213220,0.149254,0.300000,96.6466,0.43675551,0.0011774868,2.3333813e-05,0.0034611673,0.93238816,0.00011728262,0.8489566,4.50307,29.705539,4.351465e-05,0.0028207593,0.75778234,0.036352321,502.139
846a44c4,0.273587,0.48,719.9800,0.247174,0.247174,82.2018,0.000000,0.000000,0.300000,336.4100,0.029431538,0.00083386055,1.9054026e-05,0.010776184,0.35936211,0.00030391812,0.55751596,4.5281343,30.216736,2.929301e-05,0.0043907975,0.91299747,0.052516972,1042.8336
9e9dd68f,0.273587,0.48,719.9800,0.247174,0.247174,69.7834,0.000000,0.000000,0.300000,29.7203,0.13955116,0.0033320756,1.5698562e-05,0.0037165926,0.67970417,0.00036210686,0.5277369,4.4568058,29.646877,5.1913628e-05,0.0034681902,1.6818169,0.029254438,874.69118
97c354db,0.273587,0.48,719.9800,0.247174,0.247174,73.0260,0.000000,0.000000,0.300000,18.6301,0.10230472,0.0056577582,1.4582399e-05,0.0067599597,0.18838358,0.00057242413,0.66823511,4.6080965,29.844999,1.4817302e-05,0.00234699,1.2428214,0.023560616,916.03707
6338e2b6,0.273587,0.48,719.9800,0.247174,0.247174,79.9740,0.000000,0.000000,0.300000,231.8524,0.083521279,0.0043268465,4.2033871e-05,0.0053916973,0.49832566,0.0011840116,0.45325168,4.4292829,30.291144,1.2682233e-05,0.0048847934,1.171579,0.017285115,994.06708
2ed7cec6,0.253060,0.48,719.9800,0.247174,0.247174,89.7216,0.000000,0.000000,0.258947,8.6316,0.054377549,0.0032633366,6.5385871e-05,0.0027368026,0.54558933,0.00019913133,0.23320664,4.7253269,29.962198,2.1460845e-05,0.0022495229,0.99585985,0.016795322,1148.3223
215cd786,0.291611,0.48,703.9000,0.263988,0.263988,53.0153,0.027476,0.019233,0.300000,35.1970,0.053748732,0.0018120371,1.853432e-05,0.0037991303,0.069976393,0.00044843156,0.40955829,3.9582383,29.902584,2.0896836e-05,0.0038632846,0.9072131,0.038228036,654.32188
975c7d0d,0.273587,0.48,719.9800,0.247174,0.247174,94.5915,0.000000,0.000000,0.300000,394.7746,0.17641623,0.0047465708,9.6560897e-06,0.0036071395,0.34768896,0.00038134098,0.569272,4.4339005,29.901807,2.6302762e-05,0.0039036525,1.0312332,0.099740732,1199.2163
5f6c7457,0.273587,0.48,719.9800,0.247174,0.247174,94.0353,0.000000,0.000000,0.300000,193.0882,0.11885035,0.0066397604,3.3835565e-05,0.0019017719,0.57183762,0.00011801452,0.69947629,4.2998942,29.546131,1.1824547e-05,0.0023754848,0.5379876,0.096356963,1186.695
fd613b5e,0.273587,0.48,719.9800,0.247174,0.247174,69.2976,0.000000,0.000000,0.300000,24.3923,0.015413721,0.0046386108,5.2275102e-05,0.00082911299,0.35173699,0.00074864371,0.30952725,4.3450495,30.09742,1.182313e-05,0.0034148817,1.3115852,0.027602635,867.28215
1d1e53db,0.273587,0.48,719.9800,0.247174,0.247174,76.1942,0.000000,0.000000,0.300000,33.1308,0.098274027,0.001738229,5.4898258e-06,0.0016205856,0.56082662,0.00076672208,0.48413301,4.4976815,30.119232,2.8078168e-05,0.0044611271,0.82118845,0.044403076,960.29199
88f6f47d,0.273587,0.48,719.9800,0.247174,0.247174,56.4156,0.000000,0.000000,0.300000,30.9909,0.065058244,0.0022872248,4.9891048e-05,0.0060872065,0.32822077,0.0010036452,0.61166562,5.1307065,29.275163,7.3024261e-06,0.0045619137,1.0462402,0.034105995,698.53093
dba6a4db,0.320013,0.48,676.0800,0.293077,0.293077,50.8569,0.067070,0.046949,0.300000,39.3239,0.030734109,0.0037836976,8.8516298e-05,0.0034016605,0.83361379,0.00040326162,0.062718785,4.0308048,29.819275,3.2955366e-05,0.00107712,0.90390773,0.05228944,626.43899
f2b14cdb,9999.000000,0.48,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.11492721,0.0036115443,1.6704798e-05,0.0021725017,0.71480501,0.00083443995,0.073952623,4.6759664,29.502159,2.7465034e-05,0.0023710082,0.92263242,0.013182741,1167.4064
a4d2a282,9999.000000,0.48,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.077917577,0.001505263,2.024526e-05,0.0041886443,0.77077779,0.0010793306,0.21159399,4.1807758,29.79189,1.8987174e-05,0.0034646454,1.2628892,0.014098625,523.01154
ee56952a,0.273587,0.48,719.9800,0.247174,0.247174,75.4704,0.000000,0.000000,0.300000,37.2647,0.018622344,0.0012644499,1.2936563e-05,0.0029735177,0.54337267,0.00099945422,0.044670538,4.7289709,29.363564,6.4391942e-05,0.0035207154,0.95556769,0.047697702,950.90282
14f1dc2c,0.418971,0.48,579.3600,0.394209,0.394209,43.3198,0.205332,0.143732,0.300000,11.6792,0.040755093,0.0011481313,3.1407612e-05,0.0027011439,0.25167431,0.00067949962,0.94345093,3.9727317,30.116759,1.6708205e-05,0.0040135028,0.97573405,0.020651028,529.54248
45336f69,0.270723,0.48,719.9800,0.247174,0.247174,60.5431,0.000000,0.000000,0.294272,9.8091,0.12580262,0.0020425097,2.4073616e-05,0.0039635379,0.69595791,0.00040591612,0.20602481,4.2131697,30.23163,2.0010641e-05,0.0027326499,0.77971131,0.018122885,752.46896
4859b1ba,9999.000000,0.48,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.21181938,0.0066096278,7.9520856e-05,0.0015222884,0.55591029,0.00073542991,0.50148093,4.433116,29.759888,4.9316679e-05,0.0034228501,0.50569568,0.013161763,883.18776
e9b6ca60,0.273587,0.48,719.9800,0.247174,0.247174,55.7370,0.000000,0.000000,0.300000,17.6287,0.20297021,0.0015228142,2.8066043e-05,0.0025526235,0.026069915,0.00019326387,0.5974908,4.2052367,30.179898,8.5072555e-06,0.00046860281,0.82759426,0.025832039,689.70996
460a287a,0.273587,0.48,719.9800,0.247174,0.247174,77.3040,0.000000,0.000000,0.300000,35.7920,0.092703418,0.0034393021,3.1147972e-05,0.0072916193,0.51270749,0.00044052844,0.24663759,4.4742849,30.015232,1.8077778e-05,0.0024567878,1.1343433,0.037224519,975.31943
f3d7cfe3,9999.000000,0.75,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.074194695,0.0038799281,3.7127916e-05,0.0035678084,0.620593,0.00024134392,0.76207558,4.6054132,29.622565,3.70796e-05,0.0047821419,1.6864789,0.013241847,595.29561
f80a6835,0.298515,0.75,697.2000,0.270993,0.270993,52.4855,0.037194,0.026036,0.300000,26.9501,0.1315864,0.0070900073,1.4022604e-05,0.010043812,0.48881575,0.00044380971,0.023661882,4.6909205,30.086897,1.2543236e-05,0.00093877213,0.62370777,0.036267652,647.48961
f605975a,0.273587,0.75,719.9800,0.247174,0.247174,81.0726,0.000000,0.000000,0.300000,24.5002,0.17275238,0.0021630464,4.2298241e-05,0.0026913965,0.69701741,0.00027234683,0.21972073,4.5207002,29.869724,1.4333054e-05,0.0021424451,1.3718739,0.02690024,1026.779
4a999f3c,0.273587,0.75,719.9800,0.247174,0.247174,87.5968,0.000000,0.000000,0.300000,13.3347,0.089342364,0.0023833762,7.0566552e-05,0.0038139236,0.36917482,0.00020419132,0.73713848,5.1566303,30.368616,6.4080546e-05,0.0039566831,0.51041481,0.022038014,1116.8917
a5137079,0.273587,0.75,719.9800,0.247174,0.247174,91.9942,0.000000,0.000000,0.300000,14.7206,0.078489034,0.0024856606,4.0931329e-05,0.0019874143,0.048219512,0.00045177326,0.39858686,4.3574432,29.998288,1.0433726e-05,0.002045156,0.51559216,0.02684977,1177.0983
0408f40f,0.273587,0.75,719.9800,0.247174,0.247174,65.3428,0.000000,0.000000,0.300000,38.6901,0.08143331,0.0083188649,6.8508063e-05,0.0013864889,0.31459448,0.00017443005,0.41694523,4.025471,30.055574,3.2183063e-05,0.0042256916,1.8463716,0.033844696,815.34705
4ac1d5f4,0.273587,0.75,719.9800,0.247174,0.247174,93.0526,0.000000,0.000000,0.300000,24.4072,0.080158981,0.0014398124,1.5697758e-05,0.0047396158,0.53799976,8.0110657e-05,0.019580131,3.9829788,30.49262,1.8169637e-05,0.0031854529,1.0145435,0.028452652,1193.6756
8f902b24,0.499074,0.75,501.4400,0.475684,0.475684,37.1886,0.317804,0.222463,0.300000,13.0724,0.12937076,0.0047602105,4.8613898e-05,0.0025473572,0.20058483,0.00045124136,0.54873431,4.9153341,30.148879,2.9041537e-05,0.00088394555,1.9785147,0.022048926,451.5652
d552e0c6,0.273587,0.75,719.9800,0.247174,0.247174,92.9835,0.000000,0.000000,0.300000,36.5576,0.079396032,0.0021018129,1.1361146e-05,0.0032547017,0.0053025085,0.00024208282,0.190154,4.1918241,29.840258,1.3849408e-05,0.0021125326,1.0409294,0.041352156,1190.7225
ad43de60,0.273587,0.75,719.9800,0.247174,0.247174,77.0226,0.000000,0.000000,0.300000,27.3009,0.11440378,0.0013201453,3.3792579e-05,0.0071510036,0.34870038,0.00037378773,0.33283135,4.747163,29.944965,3.2116152e-05,0.0035736661,0.58206682,0.041837651,970.52446
91572353,9999.000000,0.75,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.045514371,0.0050524767,1.873606e-05,0.010494834,0.028377058,0.00045451782,0.11780323,4.4877906,30.16062,6.9793179e-05,0.0038848832,1.4466069,0.012386096,1064.998
593634ff,0.174175,0.75,719.9800,0.247174,0.247174,70.7129,0.000000,0.000000,0.101175,3.3725,0.071542639,0.0052277634,3.4652831e-05,0.0053131387,0.54813917,0.00042954052,0.27003305,4.6094928,30.098799,1.053255e-05,0.0046747341,1.2367042,0.015156764,894.9766
e08cb9aa,0.273587,0.75,719.9800,0.247174,0.247174,63.7878,0.000000,0.000000,0.300000,26.5837,0.048243661,0.007077576,1.7927215e-05,0.0034268233,0.93309149,0.00047157166,0.29741327,3.8357169,30.210265,3.5924204e-05,0.0017421102,1.0221659,0.031120743,795.47973
85ced389,0.273587,0.75,719.9800,0.247174,0.247174,93.2614,0.000000,0.000000,0.300000,24.8954,0.024173226,0.0049308866,3.1370172e-05,0.0040735366,0.50905769,0.00033854243,0.66039124,4.5467039,29.341522,1.0232592e-05,0.0044066163,1.6598365,0.025680322,1194.587
a8955418,0.273587,0.75,719.9800,0.247174,0.247174,91.6601,0.000000,0.000000,0.300000,11.5760,0.050527001,0.0047149862,2.1298085e-05,0.0020000548,0.36111379,0.00014928751,0.40675747,4.1960459,29.945129,4.0921226e-06,0.0019999033,0.6837878,0.020192564,1172.4975
10469260,0.273587,0.75,719.9800,0.247174,0.247174,91.1942,0.000000,0.000000,0.300000,21.6723,0.066033732,0.0036721918,4.0601274e-05,0.007006589,0.88011535,0.00057640671,0.66958046,4.873749,30.183645,2.456841e-05,0.0034858325,0.75967908,0.028766783,1166.3156
e0ab2fe0,0.273587,0.75,719.9800,0.247174,0.247174,93.5586,0.000000,0.000000,0.300000,15.7928,0.070152537,0.0057581646,5.4309516e-05,0.0013930286,0.48490228,0.0002882897,0.78179301,4.5033988,29.794103,1.836153e-05,0.0033799381,0.88497632,0.021527929,1198.6521
7a7580d2,0.273587,0.75,719.9800,0.247174,0.247174,78.7786,0.000000,0.000000,0.300000,27.8373,0.075817776,0.0023668318,2.8257486e-05,0.0039029589,0.81087901,0.00048679985,0.27854754,4.4610307,29.972841,3.4947304e-05,0.0041769972,0.75864195,0.035084693,995.73243
74b5d6cc,0.221966,0.75,719.9800,0.247174,0.247174,91.3049,0.000000,0.000000,0.196758,6.5586,0.042519445,0.0022481214,1.5428273e-05,0.0095101932,0.66743209,0.00059433328,0.015212153,4.3556982,29.9351,3.4655473e-05,0.0032060494,0.57670192,0.015140863,1194.8144
b1b63139,0.273587,0.75,719.9800,0.247174,0.247174,84.0401,0.000000,0.000000,0.300000,22.1036,0.067823632,0.0036150777,2.1779333e-05,0.0042732084,0.86301612,0.00024859102,0.02877134,5.0430117,30.238524,3.7571463e-05,0.0039125656,0.77793484,0.029240972,1067.8398
b7382aaf,9999.000000,0.96,50.3000,0.947405,0.947405,0.0000,1.000000,9999.000000,0.000000,0.0000,0.085118871,0.0016301896,1.3221053e-05,0.0045675648,0.48656126,0.00055822817,0.011090809,4.6976169,29.993411,8.0925557e-06,0.0040875978,1.0394712,0.012085505,1093.9409
f351893d,0.273587,0.96,719.9800,0.247174,0.247174,92.4685,0.000000,0.000000,0.300000,18.1902,0.032720395,0.0040416762,4.1072093e-05,0.0028036989,0.17310882,0.0001615259,0.67681923,4.7119746,30.123689,2.6142228e-05,0.0045268789,1.4731371,0.021114499,1183.5159
558a79de,9999.000000,0.96,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.24333579,0.0011547588,6.3994529e-05,0.0036826894,0.81919288,9.7776458e-05,0.32039365,4.8346908,30.055706,1.8779724e-05,0.0039147713,0.68436316,0.012095193,756.5949
f2d023d6,9999.000000,0.96,50.3000,0.947405,0.947405,0.0000,1.000000,9999.000000,0.000000,0.0000,0.10318587,0.0018016552,4.3108474e-05,0.0032772686,0.15547815,0.00011425366,0.010180406,4.5038033,30.038658,1.7287891e-05,0.0034639315,0.50860639,0.01382393,1199.4908
cfdabe24,9999.000000,0.96,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.050136856,0.0019603364,7.5629745e-05,0.0096055997,0.64984983,0.00031459515,0.017524637,4.6255383,29.882998,9.9321717e-06,0.0047270739,0.73539136,0.012631846,1189.6856
1f6bd638,0.273587,0.96,719.9800,0.247174,0.247174,77.4314,0.000000,0.000000,0.300000,16.6824,0.084290536,0.0027296646,1.6829942e-05,0.002708768,0.19998814,0.00032052531,0.42381176,4.4449821,30.169431,1.9271953e-05,0.0030228163,0.57015981,0.026367565,977.31429
ba28e570,0.159105,0.96,719.9800,0.247174,0.247174,55.6266,0.000000,0.000000,0.071036,2.3679,0.06179113,0.0015703793,1.5337388e-05,0.0060257846,0.27023416,0.0013927348,0.034719458,4.1561052,30.048378,2.648207e-05,0.0041922682,1.0206871,0.014544625,710.11967
7558abff,9999.000000,0.96,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.03901331,0.0062246019,1.4605365e-05,0.0033255545,0.37576895,0.00033520597,0.058643979,4.5518334,30.506535,2.9162788e-05,0.0046124923,0.70845604,0.013150838,800.04169
10f30792,0.220723,0.96,719.9800,0.247174,0.247174,88.0560,0.000000,0.000000,0.194272,6.4757,0.052433034,0.0037238415,2.6713993e-05,0.0033649298,0.39544818,0.00014168591,0.011555914,4.6464387,29.977515,9.2068318e-06,0.0032522153,0.63095578,0.015296107,1132.7817
7722cfcd,0.273587,0.96,719.9800,0.247174,0.247174,93.4768,0.000000,0.000000,0.300000,12.7579,0.099713632,0.0070287394,8.83745e-06,0.0077799817,0.96638191,0.0013748313,0.39689324,4.6291182,29.967113,2.2771862e-05,0.0045782487,0.64253219,0.020707843,1197.5996
107305a6,0.273587,0.96,719.9800,0.247174,0.247174,64.6773,0.000000,0.000000,0.300000,228.6491,0.11995117,0.0030193955,9.484105e-06,0.0037089247,0.32546519,0.00042370877,0.47371351,4.7855174,29.838873,2.6482486e-05,0.0046636344,0.78088351,0.021668681,792.69881
0bfa133d,0.273587,0.96,719.9800,0.247174,0.247174,88.2501,0.000000,0.000000,0.300000,21.7829,0.066438996,0.0012508056,3.0499254e-05,0.0061478644,0.48743894,0.00020856253,0.084647958,4.3060963,30.294558,1.3619736e-05,0.0041374617,0.50167598,0.031285964,1125.5148
2b30ebbb,0.273587,0.96,719.9800,0.247174,0.247174,55.8248,0.000000,0.000000,0.300000,14.7025,0.066260241,0.0032496778,4.6870234e-05,0.0024383695,0.3388849,0.00040789536,0.011576293,4.3499406,30.021716,3.4402066e-05,0.0049526243,0.52575745,0.023976239,690.80025
475fd99d,9999.000000,0.96,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.073258919,0.0046605075,3.0603252e-05,0.0044543993,0.84024278,0.00041425788,0.1971185,4.1672821,30.291486,1.655743e-05,0.0044421916,0.56285,0.012016031,1121.2424
c9b65896,0.273587,0.96,719.9800,0.247174,0.247174,83.1187,0.000000,0.000000,0.300000,21.8353,0.023318885,0.0024880532,2.8509365e-05,0.0070848249,0.0024913273,0.00038680083,0.071984479,4.8879326,29.995461,2.9136188e-05,0.0035065414,0.50373444,0.031332511,1054.5388
a8df23d8,0.273587,0.96,719.9800,0.247174,0.247174,73.0359,0.000000,0.000000,0.300000,54.7770,0.24832937,0.0014599638,1.9563938e-05,0.0050806898,0.27446102,0.00053520708,0.6758807,4.7244031,29.895035,3.0575873e-05,0.0029541107,0.62962186,0.053095053,898.86975
ff04a33e,0.258098,0.96,719.9800,0.247174,0.247174,84.3721,0.000000,0.000000,0.269022,8.9674,0.092579268,0.002996325,8.0722979e-06,0.0056040519,0.19198335,0.00043418347,0.22397097,4.1460996,30.307202,2.3764509e-05,0.0032749088,1.3032942,0.017176646,1072.3665
0e858101,0.273587,0.96,719.9800,0.247174,0.247174,92.8949,0.000000,0.000000,0.300000,12.2875,0.063949709,0.0014693984,2.6018288e-05,0.0016293059,0.63272851,0.00028888746,0.41140121,4.5151864,30.091556,1.9262195e-05,0.0044322154,1.3589949,0.01849467,1189.5471
73085804,0.268057,0.96,719.9800,0.247174,0.247174,79.7085,0.000000,0.000000,0.288941,9.6314,0.30383173,0.0016020134,2.077965e-05,0.0078197418,0.39306395,0.00029695853,0.28462776,4.1440255,30.145878,0.00011341216,0.0046429808,0.50658564,0.018193388,1008.3013
a26a9d05,9999.000000,0.96,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.035423428,0.0015167618,1.1758098e-05,0.0042908597,0.0010345119,0.00015309834,0.2860218,4.3257613,30.169805,2.6641919e-05,0.0034641673,0.58584089,0.012167294,1136.4337
c8035d0d,0.247274,1.19,719.9800,0.247174,0.247174,89.0510,0.000000,0.000000,0.247373,8.2458,0.38554799,0.0016733865,1.24291e-05,0.0060040986,0.34541451,0.0006262332,0.23512869,4.0808885,30.14133,1.4221704e-05,0.0021106115,0.68240009,0.016624865,1136.3996
214c2aad,0.273587,1.19,719.9800,0.247174,0.247174,82.7896,0.000000,0.000000,0.300000,12.6433,0.09084541,0.0038833501,1.8782061e-05,0.0047756771,0.29765862,0.00014176391,0.016864768,4.8100314,30.144047,1.0831768e-05,0.00358688,0.55120244,0.02149659,1050.8948
e865e53f,9999.000000,1.19,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.034850197,0.0011303544,5.7948692e-06,0.0028883878,0.021698351,0.00069179882,0.010025838,4.2480949,29.950114,8.7909948e-06,0.0046658879,0.55178254,0.012152963,477.70661
d7c94c1b,9999.000000,1.19,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.041754676,0.00086804699,1.1573028e-05,0.0071848585,0.22297278,0.00013720992,0.18066639,4.6506304,29.848401,2.6928297e-05,0.0041067119,1.6614176,0.012202115,799.50349
4b7b6493,0.273587,1.19,719.9800,0.247174,0.247174,92.2928,0.000000,0.000000,0.300000,17.8739,0.13556296,0.0042779969,4.1409343e-05,0.0058381356,0.2474626,0.00028902287,0.086767601,4.3028291,30.122182,5.9303471e-05,0.0038582759,0.86580726,0.023248869,1181.1843
e233bcd9,0.188845,1.19,719.9800,0.247174,0.247174,89.0693,0.000000,0.000000,0.130516,4.3505,0.051617611,0.0018827451,9.3966719e-06,0.0032029228,0.2640347,0.0004282437,0.15218042,4.3046288,29.955013,5.6838847e-05,0.0048811765,0.60762901,0.014662894,1161.4111
3a4b1a92,9999.000000,1.19,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.074182936,0.010693126,1.7112357e-05,0.0053436337,0.21461466,0.00036128924,0.015806638,4.1473008,29.952589,2.8988167e-05,0.0049339581,0.66103312,0.01211928,1163.4583
32989ad2,0.273587,1.19,719.9800,0.247174,0.247174,68.2186,0.000000,0.000000,0.300000,37.8902,0.063684757,0.0068928485,2.8452913e-05,0.006860184,0.29503699,0.0002859337,0.10791381,4.1012898,29.723126,7.49417e-06,0.0033674347,1.0582501,0.04269296,853.54462
fef6a0d5,0.273587,1.19,719.9800,0.247174,0.247174,82.9192,0.000000,0.000000,0.300000,51.2763,0.069256057,0.00079024421,5.3249244e-05,0.013089273,0.5599164,0.00022569077,0.010304764,4.5732838,30.047299,1.0241313e-05,0.0038554473,0.72804315,0.054800717,1028.3087
4940b5ef,9999.000000,1.19,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.049481248,0.0055735524,9.5086733e-06,0.0041015172,0.21372897,0.00040417909,0.41127585,4.4973385,30.059319,9.710353e-06,0.0036164633,0.50003769,0.014241764,545.09287
264d8929,0.251496,1.19,719.9800,0.247174,0.247174,81.6452,0.000000,0.000000,0.255819,8.5273,0.087545843,0.0039836413,1.036397e-05,0.0045051286,0.31987882,0.0004239201,0.43203075,4.3844272,30.102557,1.0870144e-05,0.0035150253,0.86028962,0.016747975,1034.5178
98205235,0.234631,1.19,719.9800,0.247174,0.247174,85.4105,0.000000,0.000000,0.222088,7.4029,0.068081085,0.0014381921,1.2576209e-05,0.008297812,0.71304698,0.0002183112,0.044820895,4.7930392,30.068051,2.8154099e-05,0.0033155639,0.62472374,0.016839047,1086.5073
