timestamp,elapsed_min,n_eval,id,cost,elapsed_min,x_drift_mm,y_drift_mm,z_drift_mm,x_cost,y_cost,z_cost,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solimp_dmin,solimp_width,solimp_midpoint,solimp_power,noslip_iterations,noslip_tolerance,margin,Br,max_magnetic_distance,max_force_per_wheel
2026-04-19T23:11:32,0.1,16,ce54fe8c,0.00042805627927281143,0.1,0.3414682891267315,0.13319506101187686,0.6187808834763187,8.536707228168287e-05,3.329876525296921e-05,0.00030939044173815933,0.14742938735204061,0.017337052844160723,2.7687981643709608e-05,0.003894620737291021,0.4895863203226371,0.00014105559846474045,0.8428541911513149,4.725585549374272,30.237316364483608,1.6872327408667625e-05,0.004291370551894975,0.5287598744105895,0.0519583434863509,1087.319612054085
2026-04-19T23:11:36,0.1,32,53f9f777,0.0004099731364085499,0.1,0.3435981508739204,0.13742498264750408,0.5794347060563875,8.58995377184801e-05,3.435624566187602e-05,0.00028971735302819375,0.045661265745125086,0.011604276918792967,4.683503033548984e-05,0.0029267857546541164,0.39008620538891914,0.00056191130426429,0.159368205347877,4.579313049931164,30.387833525149386,1.0340106772545247e-05,0.004500878310004607,1.9834222877586742,0.026991573946697968,1098.3064087721434
2026-04-19T23:11:43,0.3,64,f8587c63,0.0004022630277163595,0.3,0.3413060848389986,0.129976018875647,0.5688850035753963,8.532652120974965e-05,3.249400471891175e-05,0.00028444250178769813,0.5983590800282286,0.03947491465948038,1.5062459325844923e-05,0.0029294433918939143,0.5190605921699991,0.00016960143717012263,0.9830794612187705,4.941355287873105,30.124537482115503,1.0634737566812188e-05,0.00305366176505552,1.9137606310610735,0.08693615976324776,1098.5464392058543
2026-04-19T23:11:45,0.3,80,e34ca151,0.00039754790364804674,0.3,0.34235240630444874,0.1351394996250087,0.5563498543313647,8.558810157611218e-05,3.3784874906252176e-05,0.00027817492716568235,0.3329939609316298,0.015185262717931516,3.643543094949189e-05,0.01221982298500838,0.17902131187924802,4.411224279655447e-05,0.6653543996452742,4.608494129228657,29.550091482065053,5.108314914966282e-06,0.0026573433691957212,1.9508557202569472,0.09571414969241945,1099.8712924791325
2026-04-19T23:11:49,0.4,96,85ca71f9,0.000293310434631546,0.4,0.30928875826389096,0.12876518557606803,0.3675938973431125,7.732218956597274e-05,3.2191296394017007e-05,0.00018379694867155626,0.4318403956821161,0.020798332521911624,3.979332859249398e-05,0.002185847226780535,0.14450402464587803,6.206818088510415e-05,0.3498616371943578,3.7624294450183586,30.255849335693135,2.184681964974684e-06,0.0047179902746668795,1.7670308367842262,0.07398143121324369,1064.519177349634
