trial_id,reward,reward_hold,reward_drive,termination_hold,termination_drive,slip_m,contact_percentage_hold,detachment_fraction_hold,detached_hold,progress_m,progress_rate_mps,contact_percentage_drive,detachment_fraction_drive,detached_drive,stuck,walltime_s
17,-159.54407121040325,-142.18884462588818,-159.54407121040325,ok,ok,1.7977689251776399,0.8668,0.13319999999999999,False,-7.428814242080661,-1.4860600604282166,0.8776,0.12239999999999995,False,False,2.338186740875244
18,-221.3566261841343,-221.3566261841343,-158.1174884858464,ok,ok,2.9513252368268645,0.7934,0.2066,False,6.2565023028307225,1.2515507707202875,0.8106,0.1894,False,False,2.2272589206695557
19,-196.8274923957166,-145.1639356676232,-196.8274923957166,ok,ok,3.672787133524639,0.8732,0.12680000000000002,False,-16.00549847914332,-3.201740043837429,0.8832,0.11680000000000001,False,False,1.9648911952972412
20,-266.9924794089779,-235.7640674407872,-266.9924794089779,ok,ok,1.1928134881574364,0.7702,0.2298,False,-11.238495881795577,-2.2481488061203376,0.7892,0.2108,False,False,2.636625289916992
21,-195.37643489799828,-147.9321876509948,-195.37643489799828,ok,ok,2.586437530198958,0.865,0.135,False,-14.235286979599662,-2.847626921304191,0.8758,0.12419999999999998,False,False,2.344839572906494
22,-176.98413784670788,-176.98413784670788,-156.08227269391486,ok,ok,0.11682756934157645,0.8236,0.1764,False,1.1435454612170404,0.7483936264509709,0.8382,0.16180000000000005,False,False,1.6664023399353027
23,-234.23809443794372,-234.23809443794372,-215.4092380096633,ok,ok,0.04761888758874366,0.766,0.23399999999999999,False,-0.20184760193265594,-0.0403775959057123,0.7856,0.21440000000000003,False,False,2.966383695602417
24,-999.8864140249606,-999.8857564102168,-999.8864140249606,detached,detached,0.01715128204335223,0.0002,0.9998,True,-0.017282804992097445,-0.003457252448909268,0.0002,0.9998,True,False,2.520190954208374
25,-189.29393392598698,-177.62852446092273,-189.29393392598698,ok,ok,1.8057048921845535,0.8314,0.16859999999999997,False,-6.898786785197388,-1.380033363712219,0.8452,0.15480000000000005,False,False,2.4248623847961426
26,-568.9055064024811,-292.50937508215867,-568.9055064024811,ok,ok,0.021875016431737393,0.7076,0.2924,False,-0.021101280496242936,-0.0042211003193124465,0.4312,0.5688,False,False,2.841334581375122
27,-130.059872347271,-130.059872347271,-116.15929048648553,ok,ok,0.5719744694542093,0.8728,0.12719999999999998,False,0.08814190270290084,0.017631906921964546,0.8834,0.11660000000000004,False,False,2.8144264221191406
28,-18.775468959671404,-18.775468959671404,-15.398732908864611,ok,ok,0.03509379193429019,0.9814,0.01859999999999995,False,0.0002534182270719776,0.0,0.9846,0.01539999999999997,False,False,1.2626807689666748
29,-203.11776524334348,-177.2859388962981,-203.11776524334348,ok,ok,0.7771877792596185,0.8266,0.1734,False,-8.783553048668693,-1.757062022138165,0.8408,0.1592,False,False,2.6453726291656494
0,-213.62330598999154,-213.62330598999154,-196.0562674221675,ok,ok,0.12466119799831535,0.787,0.21299999999999997,False,-0.21125348443351255,-0.04225914871644577,0.805,0.19499999999999995,False,False,0.5761847496032715
1,-457.2076122366084,-457.2076122366084,-279.4786213239662,ok,ok,18.961522447321673,0.6376,0.36240000000000006,False,10.144275735206776,2.0292609992412016,0.6698,0.33020000000000005,False,False,-0.17884087562561035
2,-204.53258313794987,-185.5304781602554,-204.53258313794987,ok,ok,2.4660956320510743,0.8268,0.17320000000000002,False,-9.146516627589968,-1.829669259369866,0.8412,0.15880000000000005,False,False,-0.15142464637756348
3,-132.65032728829564,-132.65032728829564,-120.52308349966852,ok,ok,0.09006545765913317,0.8678,0.13219999999999998,False,0.17538330006628722,0.13669781766663397,0.8786,0.12139999999999995,False,False,-0.7893011569976807
4,-999.8894904544072,-999.8894904544072,-976.8900778195809,detached,detached,0.017898090881422697,0.0002,0.9998,True,-0.01801556391619813,-0.003603833549949613,0.0232,0.9768,True,False,0.2535223960876465
5,-937.2971639255355,-457.91079785452246,-937.2971639255355,ok,detached,0.022159570904488488,0.5422,0.4578,False,-0.019432785107102613,-0.003887334488318183,0.0628,0.9372,True,False,0.44428467750549316
6,-162.41743496673976,-162.41743496673976,-126.84283977655836,ok,ok,1.2034869933479564,0.8436,0.15639999999999998,False,0.07143204468832115,1.519830738049385,0.8728,0.12719999999999998,False,False,-1.0243558883666992
7,-313.20932230401024,-313.20932230401024,-207.31148074059544,ok,ok,36.56186446080206,0.8696,0.13039999999999996,False,-17.502296148119086,-3.5011594615161177,0.8802,0.11980000000000002,False,False,-0.7345409393310547
8,-833.5102488509998,-833.5102488509998,-776.7020238722397,detached,ok,0.02204977019997294,0.1666,0.8334,True,-0.020404774447956575,-0.00408177124384008,0.2234,0.7766,False,False,0.46747422218322754
9,-163.09636863133136,-147.60742473334673,-163.09636863133136,ok,ok,1.921484946669344,0.862,0.138,False,-7.219273726266274,-1.4441435739680473,0.873,0.127,False,False,0.15735483169555664
10,-999.8815591678056,-999.8815591678056,-999.8814777342308,detached,detached,0.016311833561107384,0.0002,0.9998,True,-0.016295546846133713,-0.003259761321491038,0.0002,0.9998,True,False,2.285128593444824
11,-645.0993533804995,-145.30952857683275,-645.0993533804995,ok,ok,0.021905715366550345,0.8548,0.1452,False,-0.019870676099900897,-0.00397493020602138,0.355,0.645,False,False,2.903170108795166
12,-781.9167752778615,-781.9167752778615,-683.4540511393516,ok,ok,0.26335505557231187,0.2194,0.7806,False,1.4291897721296782,0.28589513345262596,0.3094,0.6906,False,False,2.5973124504089355
13,-129.60744724620739,-129.60744724620739,-118.12743602998748,ok,ok,0.08148944924148059,0.8708,0.12919999999999998,False,0.09451279400251261,0.08239999477115421,0.8814,0.11860000000000004,False,False,1.6511714458465576
14,-272.1849442132066,-272.1849442132066,-253.69633997192926,ok,ok,0.3169888426413365,0.7294,0.27059999999999995,False,-1.219267994385845,-0.24390237935303943,0.7524,0.24760000000000004,False,False,2.8936867713928223
15,-442.3013715500193,-141.7100552304103,-442.3013715500193,ok,ok,0.022011046082073302,0.8584,0.14159999999999995,False,-0.0202743100038556,-0.004055673135398196,0.5578,0.44220000000000004,False,False,2.9731547832489014
16,-241.29042095573877,-156.38456668561437,-241.29042095573877,ok,ok,3.516913337122868,0.8612,0.13880000000000003,False,-22.738084191147745,-4.548526543538253,0.8724,0.12760000000000005,False,False,1.8942029476165771
17,-159.54407121040325,-142.18884462588818,-159.54407121040325,ok,ok,1.7977689251776399,0.8668,0.13319999999999999,False,-7.428814242080661,-1.4860600604282166,0.8776,0.12239999999999995,False,False,2.3993687629699707
18,-221.3566261841343,-221.3566261841343,-158.1174884858464,ok,ok,2.9513252368268645,0.7934,0.2066,False,6.2565023028307225,1.2515507707202875,0.8106,0.1894,False,False,2.3179445266723633
19,-196.8274923957166,-145.1639356676232,-196.8274923957166,ok,ok,3.672787133524639,0.8732,0.12680000000000002,False,-16.00549847914332,-3.201740043837429,0.8832,0.11680000000000001,False,False,1.9922823905944824
20,-266.9924794089779,-235.7640674407872,-266.9924794089779,ok,ok,1.1928134881574364,0.7702,0.2298,False,-11.238495881795577,-2.2481488061203376,0.7892,0.2108,False,False,2.682898759841919
21,-195.37643489799828,-147.9321876509948,-195.37643489799828,ok,ok,2.586437530198958,0.865,0.135,False,-14.235286979599662,-2.847626921304191,0.8758,0.12419999999999998,False,False,2.448308229446411
22,-176.98413784670788,-176.98413784670788,-156.08227269391486,ok,ok,0.11682756934157645,0.8236,0.1764,False,1.1435454612170404,0.7483936264509709,0.8382,0.16180000000000005,False,False,1.7659952640533447
23,-234.23809443794372,-234.23809443794372,-215.4092380096633,ok,ok,0.04761888758874366,0.766,0.23399999999999999,False,-0.20184760193265594,-0.0403775959057123,0.7856,0.21440000000000003,False,False,3.0489890575408936
24,-999.8864140249606,-999.8857564102168,-999.8864140249606,detached,detached,0.01715128204335223,0.0002,0.9998,True,-0.017282804992097445,-0.003457252448909268,0.0002,0.9998,True,False,2.5763821601867676
25,-189.29393392598698,-177.62852446092273,-189.29393392598698,ok,ok,1.8057048921845535,0.8314,0.16859999999999997,False,-6.898786785197388,-1.380033363712219,0.8452,0.15480000000000005,False,False,2.4950592517852783
26,-568.9055064024811,-292.50937508215867,-568.9055064024811,ok,ok,0.021875016431737393,0.7076,0.2924,False,-0.021101280496242936,-0.0042211003193124465,0.4312,0.5688,False,False,2.9140496253967285
27,-130.059872347271,-130.059872347271,-116.15929048648553,ok,ok,0.5719744694542093,0.8728,0.12719999999999998,False,0.08814190270290084,0.017631906921964546,0.8834,0.11660000000000004,False,False,2.8385674953460693
28,-18.775468959671404,-18.775468959671404,-15.398732908864611,ok,ok,0.03509379193429019,0.9814,0.01859999999999995,False,0.0002534182270719776,0.0,0.9846,0.01539999999999997,False,False,1.3598051071166992
29,-203.11776524334348,-177.2859388962981,-203.11776524334348,ok,ok,0.7771877792596185,0.8266,0.1734,False,-8.783553048668693,-1.757062022138165,0.8408,0.1592,False,False,2.6510274410247803
0,-213.62330598999154,-213.62330598999154,-196.0562674221675,ok,ok,0.12466119799831535,0.787,0.21299999999999997,False,-0.21125348443351255,-0.04225914871644577,0.805,0.19499999999999995,False,False,2.9586400985717773
1,-457.2076122366084,-457.2076122366084,-279.4786213239662,ok,ok,18.961522447321673,0.6376,0.36240000000000006,False,10.144275735206776,2.0292609992412016,0.6698,0.33020000000000005,False,False,2.1665995121002197
2,-204.53258313794987,-185.5304781602554,-204.53258313794987,ok,ok,2.4660956320510743,0.8268,0.17320000000000002,False,-9.146516627589968,-1.829669259369866,0.8412,0.15880000000000005,False,False,2.2757396697998047
3,-132.65032728829564,-132.65032728829564,-120.52308349966852,ok,ok,0.09006545765913317,0.8678,0.13219999999999998,False,0.17538330006628722,0.13669781766663397,0.8786,0.12139999999999995,False,False,1.6975483894348145
4,-999.8894904544072,-999.8894904544072,-976.8900778195809,detached,detached,0.017898090881422697,0.0002,0.9998,True,-0.01801556391619813,-0.003603833549949613,0.0232,0.9768,True,False,2.6547658443450928
5,-937.2971639255355,-457.91079785452246,-937.2971639255355,ok,detached,0.022159570904488488,0.5422,0.4578,False,-0.019432785107102613,-0.003887334488318183,0.0628,0.9372,True,False,2.9397716522216797
6,-162.41743496673976,-162.41743496673976,-126.84283977655836,ok,ok,1.2034869933479564,0.8436,0.15639999999999998,False,0.07143204468832115,1.519830738049385,0.8728,0.12719999999999998,False,False,1.5917952060699463
7,-313.20932230401024,-313.20932230401024,-207.31148074059544,ok,ok,36.56186446080206,0.8696,0.13039999999999996,False,-17.502296148119086,-3.5011594615161177,0.8802,0.11980000000000002,False,False,1.7719988822937012
8,-833.5102488509998,-833.5102488509998,-776.7020238722397,detached,ok,0.02204977019997294,0.1666,0.8334,True,-0.020404774447956575,-0.00408177124384008,0.2234,0.7766,False,False,2.897091865539551
9,-163.09636863133136,-147.60742473334673,-163.09636863133136,ok,ok,1.921484946669344,0.862,0.138,False,-7.219273726266274,-1.4441435739680473,0.873,0.127,False,False,2.6599018573760986
10,-999.8815591678056,-999.8815591678056,-999.8814777342308,detached,detached,0.016311833561107384,0.0002,0.9998,True,-0.016295546846133713,-0.003259761321491038,0.0002,0.9998,True,False,2.3839058876037598
11,-645.0993533804995,-145.30952857683275,-645.0993533804995,ok,ok,0.021905715366550345,0.8548,0.1452,False,-0.019870676099900897,-0.00397493020602138,0.355,0.645,False,False,2.9294357299804688
12,-781.9167752778615,-781.9167752778615,-683.4540511393516,ok,ok,0.26335505557231187,0.2194,0.7806,False,1.4291897721296782,0.28589513345262596,0.3094,0.6906,False,False,2.6586031913757324
13,-129.60744724620739,-129.60744724620739,-118.12743602998748,ok,ok,0.08148944924148059,0.8708,0.12919999999999998,False,0.09451279400251261,0.08239999477115421,0.8814,0.11860000000000004,False,False,1.7755253314971924
14,-272.1849442132066,-272.1849442132066,-253.69633997192926,ok,ok,0.3169888426413365,0.7294,0.27059999999999995,False,-1.219267994385845,-0.24390237935303943,0.7524,0.24760000000000004,False,False,2.9303643703460693
15,-442.3013715500193,-141.7100552304103,-442.3013715500193,ok,ok,0.022011046082073302,0.8584,0.14159999999999995,False,-0.0202743100038556,-0.004055673135398196,0.5578,0.44220000000000004,False,False,3.0122134685516357
16,-241.29042095573877,-156.38456668561437,-241.29042095573877,ok,ok,3.516913337122868,0.8612,0.13880000000000003,False,-22.738084191147745,-4.548526543538253,0.8724,0.12760000000000005,False,False,1.890146255493164
17,-159.54407121040325,-142.18884462588818,-159.54407121040325,ok,ok,1.7977689251776399,0.8668,0.13319999999999999,False,-7.428814242080661,-1.4860600604282166,0.8776,0.12239999999999995,False,False,2.4196794033050537
18,-221.3566261841343,-221.3566261841343,-158.1174884858464,ok,ok,2.9513252368268645,0.7934,0.2066,False,6.2565023028307225,1.2515507707202875,0.8106,0.1894,False,False,2.338620901107788
19,-196.8274923957166,-145.1639356676232,-196.8274923957166,ok,ok,3.672787133524639,0.8732,0.12680000000000002,False,-16.00549847914332,-3.201740043837429,0.8832,0.11680000000000001,False,False,1.9228153228759766
20,-266.9924794089779,-235.7640674407872,-266.9924794089779,ok,ok,1.1928134881574364,0.7702,0.2298,False,-11.238495881795577,-2.2481488061203376,0.7892,0.2108,False,False,2.7160041332244873
21,-195.37643489799828,-147.9321876509948,-195.37643489799828,ok,ok,2.586437530198958,0.865,0.135,False,-14.235286979599662,-2.847626921304191,0.8758,0.12419999999999998,False,False,2.545358180999756
22,-176.98413784670788,-176.98413784670788,-156.08227269391486,ok,ok,0.11682756934157645,0.8236,0.1764,False,1.1435454612170404,0.7483936264509709,0.8382,0.16180000000000005,False,False,1.714043140411377
23,-234.23809443794372,-234.23809443794372,-215.4092380096633,ok,ok,0.04761888758874366,0.766,0.23399999999999999,False,-0.20184760193265594,-0.0403775959057123,0.7856,0.21440000000000003,False,False,3.1069726943969727
24,-999.8864140249606,-999.8857564102168,-999.8864140249606,detached,detached,0.01715128204335223,0.0002,0.9998,True,-0.017282804992097445,-0.003457252448909268,0.0002,0.9998,True,False,2.6005284786224365
25,-189.29393392598698,-177.62852446092273,-189.29393392598698,ok,ok,1.8057048921845535,0.8314,0.16859999999999997,False,-6.898786785197388,-1.380033363712219,0.8452,0.15480000000000005,False,False,2.6088075637817383
26,-568.9055064024811,-292.50937508215867,-568.9055064024811,ok,ok,0.021875016431737393,0.7076,0.2924,False,-0.021101280496242936,-0.0042211003193124465,0.4312,0.5688,False,False,3.029559373855591
27,-130.059872347271,-130.059872347271,-116.15929048648553,ok,ok,0.5719744694542093,0.8728,0.12719999999999998,False,0.08814190270290084,0.017631906921964546,0.8834,0.11660000000000004,False,False,2.934446096420288
28,-18.775468959671404,-18.775468959671404,-15.398732908864611,ok,ok,0.03509379193429019,0.9814,0.01859999999999995,False,0.0002534182270719776,0.0,0.9846,0.01539999999999997,False,False,1.375098466873169
29,-203.11776524334348,-177.2859388962981,-203.11776524334348,ok,ok,0.7771877792596185,0.8266,0.1734,False,-8.783553048668693,-1.757062022138165,0.8408,0.1592,False,False,2.8483657836914062
0,-213.62330598999154,-213.62330598999154,-196.0562674221675,ok,ok,0.12466119799831535,0.787,0.21299999999999997,False,-0.21125348443351255,-0.04225914871644577,0.805,0.19499999999999995,False,False,2.9966907501220703
1,-457.2076122366084,-457.2076122366084,-279.4786213239662,ok,ok,18.961522447321673,0.6376,0.36240000000000006,False,10.144275735206776,2.0292609992412016,0.6698,0.33020000000000005,False,False,2.2046921253204346
2,-204.53258313794987,-185.5304781602554,-204.53258313794987,ok,ok,2.4660956320510743,0.8268,0.17320000000000002,False,-9.146516627589968,-1.829669259369866,0.8412,0.15880000000000005,False,False,2.2675490379333496
3,-132.65032728829564,-132.65032728829564,-120.52308349966852,ok,ok,0.09006545765913317,0.8678,0.13219999999999998,False,0.17538330006628722,0.13669781766663397,0.8786,0.12139999999999995,False,False,1.793445348739624
4,-999.8894904544072,-999.8894904544072,-976.8900778195809,detached,detached,0.017898090881422697,0.0002,0.9998,True,-0.01801556391619813,-0.003603833549949613,0.0232,0.9768,True,False,2.721630811691284
5,-937.2971639255355,-457.91079785452246,-937.2971639255355,ok,detached,0.022159570904488488,0.5422,0.4578,False,-0.019432785107102613,-0.003887334488318183,0.0628,0.9372,True,False,2.9678049087524414
6,-162.41743496673976,-162.41743496673976,-126.84283977655836,ok,ok,1.2034869933479564,0.8436,0.15639999999999998,False,0.07143204468832115,1.519830738049385,0.8728,0.12719999999999998,False,False,1.530468225479126
7,-313.20932230401024,-313.20932230401024,-207.31148074059544,ok,ok,36.56186446080206,0.8696,0.13039999999999996,False,-17.502296148119086,-3.5011594615161177,0.8802,0.11980000000000002,False,False,1.798919916152954
8,-833.5102488509998,-833.5102488509998,-776.7020238722397,detached,ok,0.02204977019997294,0.1666,0.8334,True,-0.020404774447956575,-0.00408177124384008,0.2234,0.7766,False,False,2.9894840717315674
9,-163.09636863133136,-147.60742473334673,-163.09636863133136,ok,ok,1.921484946669344,0.862,0.138,False,-7.219273726266274,-1.4441435739680473,0.873,0.127,False,False,2.66933274269104
10,-999.8815591678056,-999.8815591678056,-999.8814777342308,detached,detached,0.016311833561107384,0.0002,0.9998,True,-0.016295546846133713,-0.003259761321491038,0.0002,0.9998,True,False,2.319340944290161
11,-645.0993533804995,-145.30952857683275,-645.0993533804995,ok,ok,0.021905715366550345,0.8548,0.1452,False,-0.019870676099900897,-0.00397493020602138,0.355,0.645,False,False,2.9954354763031006
12,-781.9167752778615,-781.9167752778615,-683.4540511393516,ok,ok,0.26335505557231187,0.2194,0.7806,False,1.4291897721296782,0.28589513345262596,0.3094,0.6906,False,False,2.6229171752929688
13,-129.60744724620739,-129.60744724620739,-118.12743602998748,ok,ok,0.08148944924148059,0.8708,0.12919999999999998,False,0.09451279400251261,0.08239999477115421,0.8814,0.11860000000000004,False,False,1.7007920742034912
14,-272.1849442132066,-272.1849442132066,-253.69633997192926,ok,ok,0.3169888426413365,0.7294,0.27059999999999995,False,-1.219267994385845,-0.24390237935303943,0.7524,0.24760000000000004,False,False,2.936077833175659
15,-442.3013715500193,-141.7100552304103,-442.3013715500193,ok,ok,0.022011046082073302,0.8584,0.14159999999999995,False,-0.0202743100038556,-0.004055673135398196,0.5578,0.44220000000000004,False,False,2.951082706451416
16,-241.29042095573877,-156.38456668561437,-241.29042095573877,ok,ok,3.516913337122868,0.8612,0.13880000000000003,False,-22.738084191147745,-4.548526543538253,0.8724,0.12760000000000005,False,False,1.8905737400054932
17,-159.54407121040325,-142.18884462588818,-159.54407121040325,ok,ok,1.7977689251776399,0.8668,0.13319999999999999,False,-7.428814242080661,-1.4860600604282166,0.8776,0.12239999999999995,False,False,2.360736846923828
18,-221.3566261841343,-221.3566261841343,-158.1174884858464,ok,ok,2.9513252368268645,0.7934,0.2066,False,6.2565023028307225,1.2515507707202875,0.8106,0.1894,False,False,2.2321577072143555
19,-196.8274923957166,-145.1639356676232,-196.8274923957166,ok,ok,3.672787133524639,0.8732,0.12680000000000002,False,-16.00549847914332,-3.201740043837429,0.8832,0.11680000000000001,False,False,2.014781951904297
20,-266.9924794089779,-235.7640674407872,-266.9924794089779,ok,ok,1.1928134881574364,0.7702,0.2298,False,-11.238495881795577,-2.2481488061203376,0.7892,0.2108,False,False,2.57718825340271
21,-195.37643489799828,-147.9321876509948,-195.37643489799828,ok,ok,2.586437530198958,0.865,0.135,False,-14.235286979599662,-2.847626921304191,0.8758,0.12419999999999998,False,False,2.432400941848755
22,-176.98413784670788,-176.98413784670788,-156.08227269391486,ok,ok,0.11682756934157645,0.8236,0.1764,False,1.1435454612170404,0.7483936264509709,0.8382,0.16180000000000005,False,False,1.695267677307129
23,-234.23809443794372,-234.23809443794372,-215.4092380096633,ok,ok,0.04761888758874366,0.766,0.23399999999999999,False,-0.20184760193265594,-0.0403775959057123,0.7856,0.21440000000000003,False,False,3.05019211769104
24,-999.8864140249606,-999.8857564102168,-999.8864140249606,detached,detached,0.01715128204335223,0.0002,0.9998,True,-0.017282804992097445,-0.003457252448909268,0.0002,0.9998,True,False,2.5681395530700684
25,-189.29393392598698,-177.62852446092273,-189.29393392598698,ok,ok,1.8057048921845535,0.8314,0.16859999999999997,False,-6.898786785197388,-1.380033363712219,0.8452,0.15480000000000005,False,False,2.5671181678771973
26,-568.9055064024811,-292.50937508215867,-568.9055064024811,ok,ok,0.021875016431737393,0.7076,0.2924,False,-0.021101280496242936,-0.0042211003193124465,0.4312,0.5688,False,False,2.9208641052246094
27,-130.059872347271,-130.059872347271,-116.15929048648553,ok,ok,0.5719744694542093,0.8728,0.12719999999999998,False,0.08814190270290084,0.017631906921964546,0.8834,0.11660000000000004,False,False,2.8404948711395264
28,-18.775468959671404,-18.775468959671404,-15.398732908864611,ok,ok,0.03509379193429019,0.9814,0.01859999999999995,False,0.0002534182270719776,0.0,0.9846,0.01539999999999997,False,False,1.3412113189697266
29,-203.11776524334348,-177.2859388962981,-203.11776524334348,ok,ok,0.7771877792596185,0.8266,0.1734,False,-8.783553048668693,-1.757062022138165,0.8408,0.1592,False,False,2.741868734359741
0,-77.39264281851761,-19.182010408475062,-77.39264281851761,ok,ok,2.276402081695007,0.9922,0.007800000000000029,False,-13.99852856370353,-2.800265765893447,0.9926,0.007399999999999962,False,False,3.209413528442383
1,-17.938910092868856,-17.938910092868856,-14.55442340545337,ok,ok,0.06778201857378179,0.9824,0.01759999999999995,False,0.08911531890932883,0.0,0.985,0.015000000000000013,False,False,2.384983539581299
2,-105.2770190258124,-105.2770190258124,-76.77101404886503,ok,ok,19.815403805162482,0.9938,0.006199999999999983,False,-14.154202809773006,-2.831406843322823,0.994,0.006000000000000005,False,False,2.2706944942474365
3,-17.15783134876361,-17.15783134876361,4.314584351575544,ok,ok,2.511566269752713,0.9954,0.0046000000000000485,False,1.7429168703151008,0.0,0.9956,0.0043999999999999595,False,False,2.023336172103882
4,-677.044896784311,-677.044896784311,-577.6343276200836,ok,ok,0.008979356862205554,0.323,0.677,False,-0.006865524016710645,-0.0013733794792377615,0.4224,0.5776,False,False,4.01639461517334
5,-945.8281396634899,-57.837657625347404,-945.8281396634899,ok,detached,0.007531525069488772,0.9422,0.05779999999999996,False,-0.00562793269799583,-0.0011258117019393777,0.0542,0.9458,True,False,3.873575448989868
6,-0.3508870712640036,-0.34340394683683567,-0.3508870712640036,ok,ok,0.06868078936736714,1.0,0.0,False,-0.07017741425280072,0.0,1.0,0.0,False,False,1.8048243522644043
7,-4.950515611074462,-4.950515611074462,-3.903853105332056,ok,ok,0.07010312221488271,0.9954,0.0046000000000000485,False,0.09922937893358069,0.0,0.9956,0.0043999999999999595,False,False,2.095276355743408
8,-433.4431903800075,-433.4431903800075,-363.115577940713,ok,ok,0.08863807600148801,0.567,0.43300000000000005,False,0.05688441185737697,0.011379158203114238,0.6366,0.36339999999999995,False,False,3.9608805179595947
9,-26.22767492043329,-26.22767492043329,-4.131526214106213,ok,ok,4.285534984086653,0.9952,0.0048000000000000265,False,0.13369475717876267,0.026744300295807513,0.9952,0.0048000000000000265,False,False,2.4494922161102295
10,-1000.0138631022555,-1000.0137611826077,-1000.0138631022555,detached,detached,0.002752236521541592,0.0,1.0,True,-0.002772620451114649,-0.0005546350172262883,0.0,1.0,True,False,3.4095253944396973
11,-13.042897934095192,-5.0388471300638145,-13.042897934095192,ok,ok,0.00776942601276201,0.995,0.0050000000000000044,False,-0.0085795868190362,-0.0017162606159301576,0.987,0.013000000000000012,False,False,3.656935691833496
12,-381.1336590892768,-381.1336590892768,-291.4431887886122,ok,ok,0.06673181785535577,0.6192,0.3808,False,0.11136224227757813,0.0,0.708,0.29200000000000004,False,False,2.6354994773864746
13,-4.580074465042593,-4.580074465042593,-2.452547453553355,ok,ok,0.03601489300852656,0.9956,0.0043999999999999595,False,0.389490509289321,0.0,0.9956,0.0043999999999999595,False,False,2.0086629390716553
14,-92.65752849109333,-92.65752849109333,-55.901623473337104,ok,ok,16.411505698218658,0.9894,0.010600000000000054,False,-9.220324694667415,-1.8444338256983341,0.9902,0.009800000000000031,False,False,3.1029539108276367
15,-13.242111662833233,-5.042408283150172,-13.242111662833233,ok,ok,0.00848165663003351,0.995,0.0050000000000000044,False,-0.008422332566648927,-0.0016848034740243266,0.9868,0.01319999999999999,False,False,3.864391565322876
