id,cost,elapsed_min,pulloff_force,pulloff_shortfall,pulloff_cost,wrench_achieved,wrench_shortfall,wrench_detach_cost,wrench_drift_cost,xy_drift,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solimp_dmin,solimp_width,solimp_midpoint,solimp_power,noslip_iterations,noslip_tolerance,margin,Br,max_magnetic_distance,max_force_per_wheel
f437a688,0.519590,0.22,717.5400,0.249726,0.249726,671.2000,0.298180,0.089454,0.700000,355.6256,0.16548284,0.0078008913,1.0417214e-05,0.0035924502,0.57796595,0.00054268904,0.12890683,4.1038531,30.156587,3.882382e-05,0.0029000585,1.1736201,0.021655812,667.97694
2d8aa6ea,0.350000,0.22,1119.9800,0.000000,0.000000,1180.2200,0.000000,0.000000,0.700000,393.2468,0.17315568,0.0019306067,0.00011474568,0.004386836,0.14260385,0.00049770225,0.20758923,4.7361313,30.347589,1.7938552e-05,0.0038478231,1.2101512,0.061125052,1175.4665
91a48e0d,0.698593,0.22,453.6400,0.525665,0.525665,409.5800,0.571735,0.171520,0.700000,387.3511,0.11937093,0.0018787904,1.7105815e-05,0.0017999245,0.47686916,0.00040026482,0.58300902,4.7481612,30.003901,8.6312608e-05,0.0020783617,1.4327101,0.053370205,403.76732
14475c6f,0.486192,0.22,766.5600,0.198469,0.198469,720.7400,0.246380,0.073914,0.700000,370.5703,0.067491215,0.0044130845,2.7099463e-05,0.0051784817,0.64197332,0.00030071212,0.24595644,4.0455345,29.866042,5.7138377e-05,0.0028440906,0.56233723,0.039043355,716.93422
4b780ec1,0.414545,0.22,871.6400,0.088595,0.088595,827.2800,0.134979,0.040494,0.700000,381.7281,0.076799389,0.0035165573,3.2920221e-05,0.0014358373,0.60733774,0.0004658417,0.82492234,4.8161485,29.586687,1.6544111e-05,0.0032847084,1.2679729,0.049443767,822.1244
f1315025,0.759331,0.22,364.6200,0.618746,0.618746,319.0600,0.666384,0.199915,0.700000,388.8790,0.20978873,0.0069290055,6.1122706e-05,0.0049592896,0.40541788,0.00053418887,0.26814747,4.4289526,29.854387,3.3462858e-05,0.0048695298,0.50324526,0.055651581,314.63557
2fea22c7,9999.000000,0.22,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.10207877,0.0067094411,3.3058576e-05,0.001502011,0.28540582,0.00050568837,0.28088532,4.5649392,30.013672,2.0161072e-05,0.0047964356,1.3403527,0.012189427,653.98855
b7fef5c5,0.357000,0.22,959.3400,0.000000,0.000000,911.7400,0.046666,0.014000,0.700000,350.2135,0.089532159,0.0056981111,1.8291195e-05,0.0029213171,0.65149835,0.00057508388,0.13990336,4.3996471,29.857512,2.0137007e-05,0.004576638,1.2057976,0.014514868,912.25248
0af5c419,0.738394,0.22,395.5400,0.586415,0.586415,349.4800,0.634577,0.190373,0.700000,360.7445,0.61257865,0.0064526883,1.1070972e-05,0.0022632276,0.88007877,0.00019395249,0.63314868,4.732396,29.721913,3.0348821e-05,1.6169425e-05,0.62290105,0.029094904,345.593
f7cd6107,0.631976,0.22,551.9600,0.422859,0.422859,506.5800,0.470310,0.141093,0.700000,367.9837,0.43675551,0.0011774868,2.3333813e-05,0.0034611673,0.93238816,0.00011728262,0.8489566,4.50307,29.705539,4.351465e-05,0.0028207593,0.75778234,0.036352321,502.139
4a42b1fc,0.350000,0.47,1034.7400,0.000000,0.000000,989.6400,0.000000,0.000000,0.700000,364.5561,0.1050618,0.0091634318,5.7147616e-05,0.0011078958,0.82460827,0.0005555747,0.47579308,4.0448502,29.791067,5.5688179e-06,0.0028195039,1.272142,0.03245445,985.2809
42cd5274,0.350000,0.47,1119.9800,0.000000,0.000000,1161.0800,0.000000,0.000000,0.700000,358.0634,0.23141303,0.0025437662,8.3585384e-05,0.004104915,0.50387369,0.00040678677,0.39464406,4.3942446,30.333374,2.3226715e-05,0.003122697,0.80739936,0.02537737,1157.6653
fb1da993,0.350000,0.47,1119.9800,0.000000,0.000000,1078.1600,0.000000,0.000000,0.700000,371.3605,0.10315034,0.0014797213,3.0349207e-05,0.0022840309,0.7403686,0.00036879178,0.68568049,4.4983663,30.140358,3.2248922e-05,0.004426071,1.0510595,0.038214733,1073.7428
e33b3799,0.350000,0.47,1060.3000,0.000000,0.000000,1015.2400,0.000000,0.000000,0.700000,423.4523,0.04998661,0.0020759564,7.8240626e-05,0.0017141233,0.25905696,0.00061868755,0.14030381,4.3453352,29.87007,1.5729185e-05,0.0045101853,0.81281002,0.091082223,1010.9017
4e3aa9fb,0.350000,0.47,1119.9800,0.000000,0.000000,1155.1200,0.000000,0.000000,0.700000,433.3767,0.25543782,0.0052217907,1.4725859e-05,0.0026191754,0.096120767,0.00040584114,0.66529039,4.252502,30.095564,1.6860241e-05,0.0028397958,0.70057456,0.098077847,1151.2359
faa72b85,0.427985,0.47,852.4000,0.108713,0.108713,805.7200,0.157523,0.047257,0.700000,351.4121,0.10373139,0.0074172692,7.5405585e-05,0.0025078972,0.4106918,0.00026942331,0.50295618,4.7074116,29.78138,1.3107147e-05,0.0043065311,0.97741991,0.01849116,803.01896
c3b965ba,0.350000,0.47,1119.9800,0.000000,0.000000,1195.3000,0.000000,0.000000,0.700000,349.9935,0.1040299,0.0029278037,3.7079659e-05,0.0032975207,0.70773218,0.0016279467,0.33324114,4.7494571,29.927454,2.8886777e-05,0.0027998478,1.2853403,0.017555464,1192.8973
909e69ad,9999.000000,0.47,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.095166617,0.0095612254,6.6747372e-06,0.0032588936,0.18872222,0.00072636097,0.21380044,4.7405934,30.239131,5.8869569e-05,0.0020948129,1.1838545,0.013463165,1196.0579
06829250,0.640586,0.47,539.2600,0.436139,0.436139,494.0200,0.483443,0.145033,0.700000,400.0182,0.091817634,0.0047945556,1.9486249e-05,0.0064750636,0.12893776,0.00045753788,0.33475684,4.581805,29.981185,8.0633449e-06,0.0041581579,0.61624035,0.068506631,489.48851
3dd18574,0.350000,0.47,1119.9800,0.000000,0.000000,1110.4800,0.000000,0.000000,0.700000,364.6588,0.049993354,0.0031244052,0.00011155256,0.0084418808,0.59595965,0.00078045317,0.48380296,4.6262287,29.973271,9.8276753e-06,0.0016266728,1.2781214,0.032302102,1106.1883
6d8e4f2c,0.350000,0.47,1029.3400,0.000000,0.000000,982.0400,0.000000,0.000000,0.700000,354.9407,0.029832636,0.0016991366,3.3793613e-05,0.001209911,0.036697358,0.00072115018,0.83528863,3.8047261,30.499602,1.7347054e-05,0.0045446083,0.73274653,0.020770694,979.92585
274526ef,0.350000,0.47,1119.9800,0.000000,0.000000,1083.0200,0.000000,0.000000,0.700000,370.7502,0.35275329,0.0076889616,1.7069548e-05,0.0021007251,0.0016244073,0.00017887532,0.095488789,4.82234,30.457202,5.0087974e-06,0.0039895961,0.69185909,0.037085452,1079.3566
44d480e0,0.350000,0.47,1119.9800,0.000000,0.000000,1142.6400,0.000000,0.000000,0.700000,379.3111,0.2254593,0.00083807241,4.3157203e-05,0.005304482,0.0081337228,0.00044587473,0.69795836,4.4941445,30.270126,1.6448046e-05,0.0019409002,1.0743592,0.045818577,1138.1331
6c1c5850,0.355560,0.47,966.0600,0.000000,0.000000,920.9200,0.037067,0.011120,0.700000,399.0781,0.12084659,0.0016334106,0.00017980274,0.0024767945,0.056178808,9.5626685e-05,0.5119507,4.4882873,30.238141,1.0790226e-05,0.0031709201,0.80089683,0.066942445,916.56406
6c73908e,9999.000000,0.47,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.27099341,0.0022124927,6.2035636e-05,0.0049577792,0.18468501,0.0007384516,0.68553886,4.1436095,30.33146,2.5332929e-06,0.0025687157,0.99044332,0.012200193,747.02696
e0ed8b0e,0.363942,0.47,946.4400,0.010383,0.010383,900.5800,0.058335,0.017501,0.700000,359.2727,0.031159324,0.0071416927,6.1870683e-05,0.0037575619,0.58461869,8.4265259e-05,0.23337557,4.2742644,29.669286,1.2321568e-05,0.0043040707,0.65567776,0.026941103,896.95493
7aca0eaf,0.350000,0.47,1119.9800,0.000000,0.000000,1189.2800,0.000000,0.000000,0.700000,432.0076,0.11984414,0.0047840892,6.3246368e-05,0.0022902591,0.24397416,0.00019393771,0.47095108,4.7949201,30.060971,1.2578053e-05,0.0026297511,1.2385183,0.095326248,1184.3595
addb5f0b,0.350000,0.47,1119.9800,0.000000,0.000000,1089.2000,0.000000,0.000000,0.700000,403.6622,0.1127634,0.0025783812,2.8061099e-05,0.0098101403,0.27830728,0.00025469311,0.28457515,4.4172605,30.058484,2.3151843e-05,0.0046189314,1.3784509,0.070698599,1084.0755
7b5ac4f9,0.350000,0.47,1119.9800,0.000000,0.000000,1201.7000,0.000000,0.000000,0.700000,379.3844,0.066720002,0.0081482195,1.7335301e-05,0.0021360465,0.51596889,9.6314959e-05,0.98892702,5.0459019,29.771702,3.079606e-05,0.0033759126,0.86436837,0.043990111,1197.6499
61c2d887,0.350000,0.47,1119.9800,0.000000,0.000000,1182.1000,0.000000,0.000000,0.700000,390.5883,0.15981882,0.003103882,3.1600861e-05,0.0012261321,0.41983478,0.00044912984,0.5018777,4.643025,30.180955,1.3496318e-05,0.0037322037,0.98286888,0.056790627,1177.7323
849fd79d,9999.000000,0.70,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.12297677,0.0032215193,0.00019339661,0.0019746189,0.17793385,0.0010110046,0.13938119,4.2309314,29.872667,1.2615618e-05,0.0034226179,1.681231,0.013121476,1087.7391
7f9879e8,0.350000,0.70,1119.9800,0.000000,0.000000,1201.2000,0.000000,0.000000,0.700000,386.6708,0.045945946,0.0022365216,2.6200729e-05,0.0038768396,0.79963041,0.00042805491,0.18819123,4.4659981,29.775347,6.1503427e-06,0.0028479289,0.82114022,0.05272717,1197.2199
493d7789,0.350000,0.70,1119.9800,0.000000,0.000000,1197.5600,0.000000,0.000000,0.700000,415.1427,0.18419051,0.0025754548,0.00014274011,0.0025647544,0.60362667,0.00041871503,0.42681237,4.2811983,30.374901,1.6794632e-05,0.0041050902,0.89940629,0.081173753,1193.2872
94ee0eb7,0.350000,0.70,1003.3200,0.000000,0.000000,956.5600,0.000000,0.000000,0.700000,350.0983,0.14776238,0.0083562619,3.401206e-05,0.0079614987,0.13744803,0.00047823772,0.61174975,4.9680585,29.678027,3.9574194e-05,0.0037140638,0.50658464,0.016182939,954.63439
38fc631d,0.427413,0.70,853.1400,0.107939,0.107939,806.9000,0.156289,0.046887,0.700000,355.6029,0.098241607,0.0051678329,3.8564721e-05,0.0020311143,0.76767055,0.00036636554,0.323724,4.3342191,30.134985,2.3259162e-05,0.0045601816,0.6203673,0.023635497,803.62747
05cec4fd,0.350000,0.70,1052.4000,0.000000,0.000000,1005.6400,0.000000,0.000000,0.700000,350.1084,0.26874989,0.0032718741,9.4954059e-05,0.0003786778,0.45648963,0.0013370549,0.13525574,4.5592506,30.18686,1.4411665e-05,0.0042861005,0.82623271,0.016632912,1003.5368
f13278b9,0.350000,0.70,1119.9800,0.000000,0.000000,1198.8000,0.000000,0.000000,0.700000,364.9043,0.23326505,0.0005737294,1.8505392e-05,0.0020188509,0.73796838,0.00090193363,0.89578516,3.9288478,30.383216,1.602804e-05,0.0042238212,0.5007763,0.030828556,1196.0854
9c10af57,0.350000,0.70,1119.9800,0.000000,0.000000,1095.1200,0.000000,0.000000,0.700000,374.2579,0.29912604,0.0059614468,0.0001251692,0.005040826,0.60391729,0.00047421247,0.031970608,4.9976316,30.055531,4.5665698e-06,0.0028889954,1.5536184,0.043391359,1090.0661
ae181783,0.350000,0.70,1119.9800,0.000000,0.000000,1176.3200,0.000000,0.000000,0.700000,356.0882,0.11073131,0.0023352639,3.9648247e-05,0.0016312639,0.77746545,0.00043468255,0.38642472,3.8381463,30.304937,1.0176175e-05,0.0021204173,0.56134623,0.021187633,1174.0904
d841c317,0.350000,0.70,1119.9800,0.000000,0.000000,1199.6800,0.000000,0.000000,0.700000,368.6604,0.063527088,0.0054414517,3.3091053e-05,0.0052143598,0.39759028,0.00022498477,0.51557021,4.3127946,30.098086,2.9339596e-05,0.0028311575,0.67410261,0.035657577,1196.1931
3e9c58f4,9999.000000,0.70,50.2800,0.947426,0.947426,0.0000,1.000000,9999.000000,0.000000,0.0000,0.21911804,0.0021949737,1.7401764e-05,0.0017091949,0.36644932,0.00020762721,0.14379195,4.1061129,29.4575,4.9034169e-06,0.0022164817,0.93788122,0.012140572,1192.3592
398df78a,0.401881,0.70,890.3000,0.069084,0.069084,845.8200,0.115593,0.034678,0.700000,383.0522,0.13979717,0.0031455474,3.2215538e-05,0.0011840724,0.078505309,0.00056317896,0.13087722,4.2672707,30.105245,9.3457246e-06,0.0040343293,1.1682747,0.05196183,840.80364
d411eae3,0.350000,0.70,1033.7000,0.000000,0.000000,989.6600,0.000000,0.000000,0.700000,392.3284,0.07412808,0.0015518864,4.8917033e-05,0.00064368978,0.7496908,0.0010195136,0.91839305,4.3847281,29.688502,7.4450198e-06,0.0046108907,1.5424556,0.059057539,984.30229
942ef9e2,0.648860,0.70,527.3400,0.448603,0.448603,481.0000,0.497057,0.149117,0.700000,357.3854,0.13345388,0.0035629549,0.0001019734,0.00047278275,0.54413554,0.00068427203,0.29528673,3.9912297,30.025275,2.6074934e-05,0.00099640103,1.7442339,0.023987475,477.54999
9ec1fced,0.606447,0.70,589.5400,0.383565,0.383565,544.0800,0.431099,0.129330,0.700000,370.9056,0.10707348,0.0013470381,4.892704e-05,0.0011588084,0.76354927,0.0015751255,0.30397304,4.1872754,30.218799,1.7331672e-05,0.0041483542,0.67897844,0.039941998,539.71489
90429b1a,0.416979,0.70,868.0400,0.092360,0.092360,823.7600,0.138660,0.041598,0.700000,407.0127,0.1414218,0.0071123981,3.5497533e-05,0.0027495243,0.25336186,0.00050363991,0.82300624,4.5064588,29.696269,2.3372664e-05,0.0034341374,1.1889678,0.074369352,818.53565
e68ca689,0.447156,0.70,824.1000,0.138304,0.138304,777.8200,0.186696,0.056009,0.700000,356.1727,0.15782103,0.0063619707,0.00014268653,0.0010450163,0.7499425,0.0010491002,0.3815006,4.4968862,29.905743,2.5282876e-05,0.0040879246,0.84346112,0.022321375,774.53317
617ebd73,0.350000,0.70,1119.9800,0.000000,0.000000,1192.5800,0.000000,0.000000,0.700000,375.4485,0.06250012,0.00391219,5.2611856e-05,0.0014003632,0.225754,0.00034018424,0.82660071,4.2886446,30.019801,1.8535637e-05,0.0040046804,0.88493723,0.042859629,1188.5058
71b6f098,0.392577,0.70,904.2200,0.054529,0.054529,858.7400,0.102084,0.030625,0.700000,359.6052,0.059428158,0.0009338698,2.9839577e-05,0.0025625448,0.44942197,0.00016091925,0.70455682,3.8623751,29.430071,1.1253924e-05,0.0045124077,1.0921289,0.028042541,854.75336
7272dfb1,0.350000,0.70,1060.8600,0.000000,0.000000,1014.7600,0.000000,0.000000,0.700000,410.3873,0.11152483,0.0020936953,4.249226e-05,0.0022246875,0.021823788,0.00029523628,0.82902559,4.6559779,29.885685,1.053003e-05,0.002764885,0.50503604,0.072249412,1011.467
27813da4,0.396307,0.96,898.6400,0.060364,0.060364,853.5600,0.107500,0.032250,0.700000,430.7275,0.22437679,0.0026698879,3.5783588e-05,0.0022561633,0.68227119,0.001099943,0.76123267,4.5262436,29.455005,9.9302158e-06,0.0043879196,0.74509684,0.097577679,849.12771
439bbb93,0.350000,0.96,1096.4400,0.000000,0.000000,1051.9400,0.000000,0.000000,0.700000,414.8748,0.17514136,0.0010021313,7.5660731e-05,0.0029555295,0.58209954,0.00021911178,0.10052157,4.0886155,30.48582,1.7409364e-05,0.0027953867,1.1410823,0.081392151,1047.0546
e09ca21d,0.350000,0.96,1119.9800,0.000000,0.000000,1199.4000,0.000000,0.000000,0.700000,420.2998,0.26461115,0.0037253282,5.698479e-05,0.0033413688,0.87495169,0.00032051714,0.23198598,5.4651328,29.742977,5.5885329e-05,0.0039707664,0.9398677,0.084691251,1195.0211
c56c4850,0.350000,0.96,1119.9800,0.000000,0.000000,1202.2600,0.000000,0.000000,0.700000,436.1435,0.42360397,0.0038652852,3.0521956e-05,0.0056047055,0.91601359,0.00035561698,0.089904187,4.9386041,30.145942,5.8181381e-06,0.0041651671,0.52771492,0.095354735,1199.123
7318002b,0.350000,0.96,1009.6600,0.000000,0.000000,964.5400,0.000000,0.000000,0.700000,427.1023,0.12304204,0.0017796972,6.1734547e-05,0.0020091377,0.61269471,0.0015923725,0.016068574,4.9609885,29.913328,8.074176e-06,0.0048787368,0.77293499,0.091730796,960.21806
9573f6af,0.350000,0.96,1119.9800,0.000000,0.000000,1198.4600,0.000000,0.000000,0.700000,369.4913,0.28465373,0.0051795226,3.7316075e-05,0.0036923999,0.77776341,0.00029625114,0.56620912,4.2832401,30.062185,1.2324018e-05,0.0035006357,0.5017446,0.034355249,1195.6972
a340830e,0.403278,0.96,888.4800,0.070987,0.070987,842.9800,0.118563,0.035569,0.700000,362.4625,0.10129078,0.0058309302,1.3664204e-05,0.0022322484,0.19434189,0.0013394932,0.87845137,4.6455217,29.662441,4.4683013e-06,0.0029947016,0.82599338,0.030824956,838.99931
10227cac,0.350000,0.96,1092.7800,0.000000,0.000000,1046.5000,0.000000,0.000000,0.700000,385.4423,0.11497679,0.0033313178,5.570397e-05,0.0049673649,0.5437028,0.00072685427,0.28645277,4.3057593,29.745417,9.6468674e-06,0.00058769022,0.50435831,0.048321907,1043.361
2e6708a3,0.350000,0.96,1119.9800,0.000000,0.000000,1186.1600,0.000000,0.000000,0.700000,398.0225,0.2852837,0.0026344197,7.9646007e-05,0.0043491799,0.99795358,0.00066325165,0.18331994,4.4141228,30.021358,5.4831702e-06,0.0043383788,0.66363398,0.063889957,1182.5392
9490783b,0.350000,0.96,1119.9800,0.000000,0.000000,1123.0000,0.000000,0.000000,0.700000,431.4063,0.044091669,0.0056089776,7.654789e-05,0.00084078731,0.51987384,0.0018362516,0.8248138,4.1296014,29.99473,2.6992797e-05,0.0039201213,0.72116816,0.09685823,1119.0195
3a46e75a,0.350000,0.96,1119.9800,0.000000,0.000000,1180.6000,0.000000,0.000000,0.700000,398.9331,0.34953124,0.0042068193,3.3276347e-05,0.00097107237,0.42185142,0.00051636387,0.61042884,4.2628984,29.872958,3.3934679e-05,0.0024461057,0.50140923,0.060422842,1177.6589
34a912fb,0.350000,0.96,1119.9800,0.000000,0.000000,1175.7400,0.000000,0.000000,0.700000,385.9883,0.1483071,0.0055459967,3.4827812e-05,0.0050996665,0.68359393,0.00036740518,0.010549016,4.6452577,29.808357,8.9219424e-06,0.0048678637,0.52593142,0.049437847,1172.7171
a9921893,0.350000,0.96,1119.9800,0.000000,0.000000,1193.9400,0.000000,0.000000,0.700000,366.8065,0.18185296,0.0033672909,1.4534068e-05,0.0037595009,0.42879464,0.0014498732,0.014704964,4.633346,30.063087,1.50106e-05,0.0020575788,0.50330817,0.031596256,1191.1898
9ef21c9a,0.350000,0.96,1103.1200,0.000000,0.000000,1057.4600,0.000000,0.000000,0.700000,435.2473,0.033491958,0.0061148172,4.1029682e-05,0.0035791444,0.96452196,0.0010071094,0.22286786,4.6488573,30.223238,8.8496756e-06,0.0039975069,0.59601526,0.099955342,1053.7755
3b82d2f1,0.350000,0.96,1082.8800,0.000000,0.000000,1036.8400,0.000000,0.000000,0.700000,372.4117,0.68381182,0.0038802387,9.844663e-05,0.003741925,0.18408014,0.00075973805,0.14586394,4.4153814,30.300597,4.9373576e-06,0.0039420465,0.56715714,0.038144575,1033.4808
af001f69,0.350000,0.96,1101.0400,0.000000,0.000000,1054.7200,0.000000,0.000000,0.700000,363.7347,0.39821998,0.0049926568,3.6699897e-05,0.0015068712,0.3180072,0.00022584972,0.8585399,4.5139643,30.182264,4.0505926e-05,0.0047560283,0.53067711,0.030256762,1051.6455
f1f6abd5,0.350000,0.96,1119.9800,0.000000,0.000000,1201.3800,0.000000,0.000000,0.700000,393.1913,0.08858307,0.0044296582,2.7644293e-05,0.0025739365,0.4168331,0.00022976156,0.87117204,4.1214687,29.681437,5.4375189e-06,0.0029742352,0.66695126,0.058151047,1197.7863
9d13a93f,0.350000,0.96,1084.0200,0.000000,0.000000,1039.6600,0.000000,0.000000,0.700000,435.1521,0.12054042,0.0023842529,2.7019886e-05,0.0051311804,0.70763889,0.00042842714,0.39369975,4.2089353,30.076451,3.3475801e-05,0.0043471217,1.2121737,0.099760991,1034.5875
95b2f8fc,0.350000,0.96,1119.9800,0.000000,0.000000,1138.3600,0.000000,0.000000,0.700000,413.6251,0.084010844,0.012611863,1.1757585e-05,0.001934503,0.12200605,0.00020480655,0.3784071,5.0530724,30.183598,1.8771758e-05,0.0028969267,0.68836722,0.078348656,1134.5451
9390a198,0.396351,0.96,898.6400,0.060364,0.060364,853.2800,0.107793,0.032338,0.700000,406.3090,0.34504163,0.0084003782,3.375847e-05,0.0038798594,0.61382203,0.00016504397,0.27722127,4.3723215,30.039126,3.9271379e-06,0.002854496,0.67099017,0.0705727,849.13833
d22757aa,0.350000,1.22,1119.9800,0.000000,0.000000,1100.1200,0.000000,0.000000,0.700000,416.8523,0.20379361,0.0035618357,0.00010140185,0.0043981803,0.72791576,0.00048451076,0.12259189,5.2044259,30.297423,3.540414e-05,0.0011680571,0.82005917,0.078629254,1095.8955
795c1899,0.425122,1.22,856.1600,0.104782,0.104782,811.4400,0.151542,0.045463,0.700000,396.2078,0.26719582,0.0020403216,6.6922638e-05,0.0013223266,0.73271947,0.0020959317,0.31472755,4.6211122,30.139835,1.2340386e-05,0.0040868029,0.9397047,0.063573718,806.65377
622006ca,0.397457,1.22,897.3400,0.061723,0.061723,850.5600,0.110637,0.033191,0.700000,350.1212,0.089451557,0.010112418,0.00028322664,0.00067411889,0.44335372,0.00053651326,0.42704488,3.9100424,30.065292,1.677946e-05,0.002930281,1.7434042,0.017344378,848.23228
018172f5,0.350000,1.22,1064.6800,0.000000,0.000000,1018.5600,0.000000,0.000000,0.700000,412.6271,0.29721276,0.0016873339,3.5949825e-05,0.0020839416,0.97438365,0.0002414685,0.93004329,4.6892626,30.041785,3.3353152e-06,0.0037077843,0.50506218,0.073942047,1015.2691
d93194cc,0.454224,1.22,813.2400,0.149660,0.149660,768.9600,0.195960,0.058788,0.700000,384.7567,0.58376351,0.0025979971,4.8625219e-05,0.0081179026,0.54630232,0.00054560654,0.15704846,4.6017346,30.495041,7.0697573e-06,0.0020610508,1.2402918,0.052759657,763.73341
5e3288e5,0.350000,1.22,1119.9800,0.000000,0.000000,1196.5600,0.000000,0.000000,0.700000,368.3049,0.29477246,0.004666523,6.7350646e-05,0.0038516834,0.59503335,0.00022204724,0.26365384,4.4595095,29.935511,1.3051067e-05,0.0048665854,0.93427383,0.035195423,1192.5106
367ce28b,0.350000,1.22,1119.9800,0.000000,0.000000,1203.1600,0.000000,0.000000,0.700000,420.6636,0.25750768,0.00659156,2.6245274e-05,0.0059997712,0.75243723,0.00086829805,0.15885402,4.1337,29.953861,1.0383574e-05,0.0043889891,0.98744815,0.083071754,1198.6989
a6fe6726,0.419886,1.22,863.9200,0.096668,0.096668,818.9600,0.143679,0.043104,0.700000,432.2225,0.067489723,0.0052587642,1.9797076e-05,0.0022914984,0.914006,0.0011338326,0.12377247,4.9573948,30.205747,7.5591506e-06,0.0029947593,0.77007595,0.09662873,814.40296
0a5f9497,0.463939,1.22,799.2600,0.164277,0.164277,753.6200,0.212000,0.063600,0.700000,409.7785,0.20525431,0.0011044694,4.6242325e-05,0.00054658667,0.78077278,0.00053459348,0.21518607,4.8777139,30.682395,2.3370227e-05,0.0036522249,0.55169649,0.077263483,749.67748
4715eb5b,0.350000,1.22,1119.9800,0.000000,0.000000,1193.3000,0.000000,0.000000,0.700000,435.4418,0.090240947,0.004021955,3.1918067e-05,0.0032092476,0.12524273,0.0017967017,0.33669823,4.7028437,29.754882,1.2185497e-05,0.0042784026,0.52849143,0.094156869,1190.1368
73c3fbde,0.350000,1.22,1119.9800,0.000000,0.000000,1118.2800,0.000000,0.000000,0.700000,419.2782,0.12120642,0.0096113677,0.00015292455,0.0022308243,0.73303059,0.00051971528,0.13622298,4.4066624,30.022982,1.3991277e-05,0.0017963298,0.77771618,0.08385492,1114.1824
