id,cost,elapsed_min,detach_force,detach_moment,xy_drift,detach_cost,drift_cost,achieved,goal,shortfall,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solimp_dmin,solimp_width,solimp_midpoint,solimp_power,noslip_iterations,noslip_tolerance,margin,Br,max_magnetic_distance,max_force_per_wheel
7ae3ddc2,0.4799555265222312,0.1,10.009999999998897,0.6256173490357484,0.0001478976787215964,0.4725606425861514,0.007394883936079819,0.6256173490357484,11.4,0.9451212851723028,0.1993100709452574,0.002874223669426775,4.946613168877267e-05,0.009055529556270276,0.42975298406136814,0.00026900333149851416,0.968070582529494,4.730236174578289,29.859153660095863,4.6001632589744214e-05,0.0017872916114269031,0.8063697911592902,0.003737591147592317,302.34337387471464
cd90fedb,0.47995220997305627,0.1,10.009999999998897,0.6256173540966182,0.00014783135217745792,0.4725606423641834,0.007391567608872896,0.6256173540966182,11.4,0.9451212847283668,0.04295756422555143,0.0021444362438545104,1.5708998330346772e-05,0.003928938310446146,0.22758888578408776,0.0001192068806249882,0.9397040528052174,4.432265416510619,30.020259040227828,1.1818484916793519e-05,0.0016750156121139899,1.0525935015564154,0.0014278649333221009,713.7544554922423
ed7bfcb5,0.4799882422948057,0.1,10.009999999998897,0.6256172734936872,0.00014855192790811975,0.4725606458993997,0.007427596395405987,0.6256172734936872,11.4,0.9451212917987994,0.09339494933808686,0.0025851846141411662,2.0868283446346104e-05,0.011368139889934525,0.4959507747329578,0.0001522933903229267,0.7467687614763326,4.133737748566864,30.062660868786388,8.167329288255346e-06,0.000776378301971622,1.0952352792353568,0.005266832038847869,649.4453012412739
571ea512,0.47999241308979157,0.1,10.009999999998897,0.6256173442878288,0.00014863540590796175,0.47256064279439347,0.007431770295398087,0.6256173442878288,11.4,0.9451212855887869,0.13056311803655463,0.002568434936758969,1.1387810578737103e-05,0.0019232884507032308,0.36180639453180125,0.0006563603396399252,0.6030876958689249,3.971074730424728,30.097227968720716,2.423659482073512e-05,0.0014990809424062408,1.3266466775618337,0.006446338588708428,917.2155246040027
bf3c1198,0.48010128743486763,0.1,10.009999999998897,0.6256172296082239,0.00015081279221333872,0.4725606478242007,0.0075406396106669354,0.6256172296082239,11.4,0.9451212956484014,0.07920447887255155,0.0025540885841656047,3.975389984867625e-05,0.006203926927048612,0.35624567502786786,0.00027816424948169834,0.16809239556858502,4.141129041113973,30.243764711324804,8.0702146621604e-05,0.002381423535591114,1.5899946728992096,0.004059714167124801,445.3324265326981
6d09c129,0.4799666181599169,0.1,10.009999999998897,0.625617207300695,0.00014811938714631733,0.47256064880260107,0.007405969357315866,0.625617207300695,11.4,0.9451212976052021,0.18152384390307244,0.009149821419043911,3.0849782856582656e-05,0.0093196183106372,0.18793475878613752,0.0005579241422278355,0.5261146800657428,4.410295552277079,30.027529019492828,8.011432159817545e-06,0.002147284558689173,1.1794179429065261,0.008777831004597737,472.2166863577621
755355fc,0.48006918148981503,0.1,10.009999999998897,0.6256172302089386,0.00015017067383922965,0.47256064779785356,0.007508533691961482,0.6256172302089386,11.4,0.9451212955957071,0.0809034267427688,0.002236002832299955,5.951447363248767e-05,0.003968500045340962,0.34106966845279785,0.00045079903697230244,0.5291238888810588,4.790600762088107,29.78937805415288,2.521727742862326e-05,0.001889194412488823,0.5192770143067864,0.0038800729458578105,676.9265717500535
da24a6f2,0.4800227264021703,0.1,10.009999999998897,0.6256172893924367,0.00014924162400168433,0.47256064520208607,0.007462081200084216,0.6256172893924367,11.4,0.9451212904041721,0.1419217752058383,0.0026892031335879083,1.189558335228154e-05,0.0023648579065057755,0.3971841762549784,0.00018168225904488907,0.4516132496523704,4.621218287463668,30.565871937901846,3.567590734262526e-05,0.00291082503904865,0.9661836801664964,0.0008401251094075662,592.693642978949
61a64b44,0.4801376696896301,0.1,10.009999999998897,0.6256171390746846,0.00015154035789320325,0.47256065179497,0.007577017894660162,0.6256171390746846,11.4,0.94512130358994,0.14742938735204061,0.017337052844160723,2.7687981643709608e-05,0.003894620737291021,0.4895863203226371,0.00014105559846474045,0.8428541911513149,4.725585549374272,30.237316364483608,1.6872327408667625e-05,0.004291370551894975,0.5287598744105895,0.004743126129679335,1198.9372466918555
60c6d76a,0.4801004690238261,0.1,10.009999999998897,0.6256172296573742,0.00015079642403562234,0.472560647822045,0.0075398212017811165,0.6256172296573742,11.4,0.94512129564409,0.07134344890457543,0.0021385040366532684,3.38762729213506e-05,0.0022333443251238943,0.036107444454275786,0.0003315654424789104,0.18130205671369665,4.642081281178184,29.724164848838125,9.225613740516871e-05,0.0013649905460939252,0.8617207460677562,0.005547095271252712,347.51992494734156
