id,cost,elapsed_min,x_drift_mm,y_drift_mm,z_drift_mm,x_cost,y_cost,z_cost,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solimp_dmin,solimp_width,solimp_midpoint,solimp_power,noslip_iterations,noslip_tolerance,margin,Br,max_magnetic_distance,max_force_per_wheel
0b9f0365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1993100709452574,0.002874223669426775,4.946613168877267e-05,0.009055529556270276,0.42975298406136814,0.00026900333149851416,0.968070582529494,4.730236174578289,29.859153660095863,4.6001632589744214e-05,0.0017872916114269031,0.8063697911592902,0.040943259645358665,816.8905499221898
d11b60d2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04295756422555143,0.0021444362438545104,1.5708998330346772e-05,0.003928938310446146,0.22758888578408776,0.0001192068806249882,0.9397040528052174,4.432265416510619,30.020259040227828,1.1818484916793519e-05,0.0016750156121139899,1.0525935015564154,0.015641476661022495,973.8158448775185
909b5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09339494933808686,0.0025851846141411662,2.0868283446346104e-05,0.011368139889934525,0.4959507747329578,0.0001522933903229267,0.7467687614763326,4.133737748566864,30.062660868786388,8.167329288255346e-06,0.000776378301971622,1.0952352792353568,0.05769525428535812,954.8077302133473
c8cbf0e1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13056311803655463,0.002568434936758969,1.1387810578737103e-05,0.0019232884507032308,0.36180639453180125,0.0006563603396399252,0.6030876958689249,3.971074730424728,30.097227968720716,2.423659482073512e-05,0.0014990809424062408,1.3266466775618337,0.07061610116703244,1019.7892635857074
4287ecab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07920447887255155,0.0025540885841656047,3.975389984867625e-05,0.006203926927048612,0.35624567502786786,0.00027816424948169834,0.16809239556858502,4.141129041113973,30.243764711324804,8.0702146621604e-05,0.002381423535591114,1.5899946728992096,0.04447194052715104,882.466938061067
783c5dff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18152384390307244,0.009149821419043911,3.0849782856582656e-05,0.0093196183106372,0.18793475878613752,0.0005579241422278355,0.5261146800657428,4.410295552277079,30.027529019492828,8.011432159817545e-06,0.002147284558689173,1.1794179429065261,0.09495987827374779,892.0977157910166
790f7a91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0809034267427688,0.002236002832299955,5.951447363248767e-05,0.003968500045340962,0.34106966845279785,0.00045079903697230244,0.5291238888810588,4.790600762088107,29.78937805415288,2.521727742862326e-05,0.001889194412488823,0.5192770143067864,0.04250406954423689,963.2801048187304
6880945c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1419217752058383,0.0026892031335879083,1.189558335228154e-05,0.0023648579065057755,0.3971841762549784,0.00018168225904488907,0.4516132496523704,4.621218287463668,30.565871937901846,3.567590734262526e-05,0.00291082503904865,0.9661836801664964,0.012026559624081761,935.4582811768474
1514906f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14742938735204061,0.017337052844160723,2.7687981643709608e-05,0.003894620737291021,0.4895863203226371,0.00014105559846474045,0.8428541911513149,4.725585549374272,30.237316364483608,1.6872327408667625e-05,0.004291370551894975,0.5287598744105895,0.0519583434863509,1087.319612054085
26f5bb47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07134344890457543,0.0021385040366532684,3.38762729213506e-05,0.0022333443251238943,0.036107444454275786,0.0003315654424789104,0.18130205671369665,4.642081281178184,29.724164848838125,9.225613740516871e-05,0.0013649905460939252,0.8617207460677562,0.060765384173907026,845.547613957656
cf86fb7f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1654828448038272,0.007800891308004739,1.041721397798527e-05,0.003592450154892358,0.5779659520658866,0.0005426890389158529,0.12890683482537818,4.103853112526325,30.156586943533828,3.882382009090899e-05,0.002900058453889127,1.1736200905240828,0.021655811533157036,960.5809722737647
e5b8a277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17315567904517995,0.0019306067007862423,0.00011474568196951924,0.004386836005276237,0.14260384521632025,0.0004977022451602439,0.20758923305393223,4.736131284331053,30.34758860466334,1.7938552279827424e-05,0.003847823113630044,1.2101511757771934,0.06112505185937949,1076.5677878520023
56fb67d5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11937092605089915,0.001878790446296348,1.7105814771355517e-05,0.0017999245156184057,0.47686915673751096,0.00040026481926944363,0.5830090185446307,4.748161178662724,30.003900679009753,8.63126080503038e-05,0.0020783617333199464,1.4327100798301855,0.05337020510411635,867.7024096524506
371a087a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06749121529273176,0.004413084482547573,2.709946303270155e-05,0.005178481668872775,0.6419733155477986,0.0003007121225231129,0.24595644084725116,4.045534471098037,29.8660416870542,5.713837652047752e-05,0.0028440906481959813,0.5623372342449545,0.03904335480812393,974.6844805436066
23f19b9b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07679938936837995,0.0035165572849227373,3.292022086445488e-05,0.0014358373185382298,0.6073377414898392,0.0004658417001746032,0.8249223354994591,4.816148519224656,29.586687380849593,1.654411135488576e-05,0.003284708410217573,1.267972948999345,0.04944376699097648,1085.9395055585908
35f93e47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20978872863036827,0.006929005542641084,6.112270606190552e-05,0.004959289592036988,0.4054178754443396,0.0005341888662840272,0.26814746742340434,4.428952641816245,29.854386775332856,3.346285806478671e-05,0.004869529755490553,0.5032452600801006,0.055651580615266635,827.7082622475523
f185ad81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12962871137827045,0.0055079720115112024,4.384474250842747e-05,0.008931950613700546,0.5038483535078583,0.00011367870258174546,0.695909579524908,4.801788676702304,29.65867397016927,3.651527989610102e-05,0.0008739964432665152,1.6149459062245357,0.09732447410336972,813.8206950213771
2c65f6de,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09855163270981965,0.005230979756926983,4.114183346760187e-05,0.009152414350072429,0.5491386863799037,7.294316449828287e-05,0.8988338920540578,4.525760043930154,29.92726022530114,3.1741175380586356e-05,0.00018353807065933913,1.4315484547996322,0.0683851707954731,853.3329084198882
bf9039be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10612619159900645,0.001768038948969655,1.6187316966105214e-05,0.004386541711093398,0.0620148532338034,0.0004477489127879187,0.7750101764729347,3.9236554072287015,29.918792541429685,0.00018969357808009814,0.002037546883013779,0.5086372966183313,0.012529595160673193,924.3210556772017
88178ee0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09275236388951417,0.00154339346091646,5.185378988145233e-05,0.016372210742983867,0.40882221246168,0.0002623536926760639,0.4529745528546642,4.094320479418959,29.989846375605353,2.900354477812649e-05,0.0027000164160578414,0.6641962320226396,0.01895397997366747,1014.7589930731139
d0797693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09000486959227638,0.0012743045944361754,4.190541243410365e-05,0.017428873416208284,0.23887254686895454,0.0002190730335683974,0.4509044027377913,4.601326599655217,30.29835381409804,3.993009749098984e-05,0.0007719537307424319,0.9723843364477841,0.030587898259185176,851.054674543489
c20f95d6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10425317348758918,0.0024207831864189026,2.8884542878858922e-05,0.0029822372479318365,0.39166774634503193,0.00022605543982623258,0.5669296369323465,4.42198289404207,30.39878932092642,1.0810967200939891e-05,0.0015452302133471642,0.6193341179383405,0.049929451115613685,925.614295846675
c28fb8bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11725645574510728,0.003188150154661076,3.3476632141400765e-05,0.007684951309364795,0.42829252196737744,0.00027691084570614515,0.7597418570511804,4.283667688471404,29.839070317594555,9.594289744979847e-06,0.0005519670658860781,0.7819297621731018,0.01710771853988553,888.0945421842812
28a475fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714562360137013,0.0018799286567477223,1.835899468371271e-05,0.0023965512519459426,0.10469851988128309,0.00014292772687626593,0.5355986965146637,4.269824812654389,29.69554383790759,3.741572762171225e-05,0.00018280621340203423,1.4105985385851398,0.021975465171091484,860.8910102044906
ec7be6f5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08213231630419739,0.0015201088163801614,3.587446798844718e-05,0.0037312206044244596,0.28329986361092235,0.00029920671635109644,0.8603255212147011,4.649993109315493,29.970696738413185,3.595904080691343e-05,0.0032647515214285702,1.001801889057713,0.02522162932869269,875.7347300440274
02b3484b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12699801212211573,0.004051537820182596,2.539759781705232e-05,0.010568801172969986,0.16723669791253928,0.0003903618125599979,0.5267313012912821,4.277432837433115,30.175755285643895,2.3830216384266872e-05,0.00087013240617375,1.6143774648401423,0.06788045977595737,821.8141813315367
abe97cee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06425749000589853,0.0026358613945821436,1.6064749487902456e-05,0.012047505490486646,0.49530217652488795,0.00014912233217115632,0.2082239532662069,4.703357725990004,30.0017686820362,8.305929877768133e-06,0.0020815344752890272,0.8717981196520747,0.035518020782145894,909.5395319019185
e9bd92bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06303417620694264,0.0038527964086191753,1.2679564588558019e-05,0.019332645646662365,0.7560456819845236,0.00016919355595398816,0.8066384627580354,4.600851115415761,29.743121228391455,2.423014472637292e-05,0.00434958616530877,0.539986418378242,0.0804597577711442,869.9723857744374
84db8d84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2486224319373434,0.0025214258216477822,2.1211327783619353e-05,0.003269151642963721,0.07490482395082787,9.669877934331204e-05,0.9343758149223348,4.410702645288173,29.697238817397995,2.602166396774886e-05,0.0023412566806660638,1.9992827439922742,0.051038344274152984,806.1201031129214
417204b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12845205530987497,0.004635422069951696,1.6622309777548842e-05,0.007563551851366344,0.06774285437987843,9.420427320352286e-05,0.3719752671791164,4.625041267818844,30.286718324929804,1.5755013076659493e-05,0.0009410699796528036,1.6755041096925363,0.04620229038105539,1007.95288213079
1de28288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08271072242277898,0.009947609193212166,1.5966756982130793e-05,0.004262247972014565,0.0045569485352857245,0.0001211112257063202,0.9252109475374224,4.376933785782472,30.058043106193207,3.265931066456256e-05,0.0006688415327946373,0.5034687864590943,0.01238667485192446,810.609992467617
d8c69968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16290760738722884,0.001976764057934165,4.0667097724197524e-05,0.0034476471208264164,0.08063200766672063,0.000368617788844189,0.7951360940658627,3.927603328907827,29.931150970626806,3.844864570236611e-05,0.004763798117342228,1.0355352572136014,0.07779384227491057,830.5004759812578
3fecb7c5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06232937058751346,0.002505318125806966,1.2288793075530798e-05,0.012587697802456192,0.4885445324510108,0.0002427231881970688,0.9899891137724037,4.512511543695041,29.78428893254261,1.0163353092376114e-05,0.0006032591974889209,0.901914305332712,0.031205367093946387,881.5189337441598
34055e73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19630142144671983,0.0019954398937736795,1.971100821326226e-05,0.019506652036732217,0.11399936105012487,0.0003678764070396752,0.9874947195491465,4.78081140772241,29.71251993775134,2.6650390884223085e-05,0.001356307688911718,0.9120973528749587,0.019131748368629145,883.4470566421575
5deab4c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06848757007733947,0.0029243035564931333,1.6737769408116032e-05,0.0073873700189320745,0.08675686632700741,0.00022205417650452328,0.8366110473769172,4.55695637061346,29.953069618491657,1.084433930542517e-05,1.3786566371360404e-05,0.8029948585535445,0.02034996959172612,810.363204297976
6821211b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21255200032816474,0.0026986592776096436,0.00010154920561008159,0.009897473080090119,0.009428937761021383,9.07092953343856e-05,0.6492428749133755,5.033860652872774,29.784279196000888,8.941948735702875e-05,0.0026805489701937297,1.2506604147654838,0.02186847957955124,814.520357627429
f71f79d8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12081019751272973,0.0022041410046095443,3.501062561360753e-05,0.013362320451897988,0.13687338393827186,0.000400426861507237,0.517529427108953,4.563478749631321,30.052437905865006,3.854032385806322e-05,0.0012599104966020188,1.0285481384062172,0.034029697532505204,939.1605702650855
0aeced9b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08983080570254477,0.0012814183720726644,2.3948872677656662e-05,0.0046950488429211975,0.7347939697485606,0.0002589572411476401,0.9798092610896587,4.622106753741496,30.16041483829102,2.284503871638751e-05,0.003916308224950855,0.8457492216975468,0.04053453095550133,895.7551318932223
352d2d49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16118584351149032,0.004972223361854003,6.968313384192552e-05,0.013224262145204575,0.8422000899715415,0.00033606144304030775,0.23184995423781268,4.631549502311796,29.613564963649992,0.00012249279817851154,0.0014458722835944287,1.1879544799828707,0.022297419948772844,939.0976986335504
3b1dbf1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12009400597797529,0.005970371704922451,2.7880431509215577e-05,0.009838187278441275,0.2126576823989812,0.00026821197679724744,0.5888768321220857,4.199554715966682,29.971485179676108,3.209105539909749e-05,0.0011521126213615636,1.1134103731563836,0.04463168910779505,871.3669340107971
33215622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20808587478505744,0.0009390580320009632,4.9112260668804514e-05,0.007181980612141778,0.001174937931315065,0.00013634648848997406,0.8963831387331592,4.875537743303848,30.244854148543375,5.922510370930725e-05,0.0021019180897575646,0.7447771078215918,0.020873748016275687,800.714586704516
6f9d25ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08261769545511824,0.004575574171364905,1.300046619370584e-05,0.00752788010326913,0.9695480119591657,8.705539143955492e-05,0.5812299312577306,4.1499101701971215,29.90134536961155,9.678606627745147e-05,0.0007251064814377095,0.5285724027374399,0.042345164685006986,959.3561820442047
fe3f51d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13019793699077245,0.0057271235641484005,2.579747232657973e-05,0.01435574563474767,0.18892297297736263,0.0003058650862051031,0.7050619196419792,4.3548815144327495,30.029352591185553,3.3385972231432636e-05,0.0020966904331209575,0.792814165408,0.023285869780514768,905.4963087200385
26c07f49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02923609412953136,0.0008818473082957181,2.9043575933679877e-05,0.004123137433999278,0.11271727103758242,0.0002007420043472327,0.8667929562570389,4.011111231282101,29.60425497081828,1.30293420379379e-05,0.00024774622982192963,0.7458121916445681,0.04668853755512818,802.2990051425077
a7f70b85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11342381937785044,0.007820696047906863,2.7239451199398883e-05,0.011452276380596973,0.1553844322477218,0.0002476027689328063,0.7968541680408314,4.05816006872677,29.426282290061145,5.880199029476315e-05,0.00021258167068877464,1.8172132624091086,0.07482548152517558,845.7734806495178
ae192355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10723020063836197,0.001221373431142812,4.585958781426581e-05,0.008111328123354659,0.17031858217286786,0.000959423146144778,0.6102552717162189,4.694942078385748,30.197164262864202,0.00011207374804047849,0.001288569459849513,1.9387717608362043,0.02463559491897318,875.5663159139407
3c0da194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02265776893926918,0.005151915327467963,0.0001038271895242638,0.012540148000785813,0.36886740703807,0.0001514849738650714,0.7542273888243072,4.4004061343530125,29.650878954457667,4.84175325442913e-05,0.003514279904187267,1.9364251544981823,0.03819184949593871,1006.9723623519238
aedff0c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20547897746686855,0.0010681957131016713,1.2712249994903793e-05,0.006541994349823921,0.027327703097591086,0.00042628642475303993,0.6540622089177953,4.302376897448767,30.22594293063677,6.393448947745395e-05,0.001015532105745228,0.5143108929851291,0.07895069005618954,957.9649419485585
71be5256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04820852618835913,0.002446568348070579,5.7515341292833346e-06,0.005587147085376633,0.506369492929059,0.0006029179044688396,0.6501132093327039,4.618034937368455,30.117647599668263,3.3191823391060935e-05,0.0008595379287352371,0.8843241609369386,0.01663382414969782,805.1328731728842
