id,cost,elapsed_min,x_drift_mm,y_drift_mm,z_drift_mm,x_cost,y_cost,z_cost,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solimp_dmin,solimp_width,solimp_midpoint,solimp_power,noslip_iterations,noslip_tolerance,margin,Br,max_magnetic_distance,max_force_per_wheel
e3a5d86f,0.0036011675127649704,0.1,0.3452073855578868,1.4647858075235767,6.297338428989209,8.63018463894717e-05,0.0003661964518808942,0.0031486692144946046,0.1993100709452574,0.002874223669426775,4.946613168877267e-05,0.009055529556270276,0.42975298406136814,0.00026900333149851416,0.968070582529494,4.730236174578289,29.859153660095863,4.6001632589744214e-05,0.0017872916114269031,0.8063697911592902,0.040943259645358665,816.8905499221898
b45c1bf9,0.0011259120751120034,0.1,0.2603546910381674,0.3934356814326083,1.9249289639886187,6.508867275954185e-05,9.835892035815209e-05,0.0009624644819943094,0.04295756422555143,0.0021444362438545104,1.5708998330346772e-05,0.003928938310446146,0.22758888578408776,0.0001192068806249882,0.9397040528052174,4.432265416510619,30.020259040227828,1.1818484916793519e-05,0.0016750156121139899,1.0525935015564154,0.015641476661022495,973.8158448775185
05ab27c5,0.0015260674873314782,0.1,0.28284886148119276,0.5996333925854062,2.610893847629657,7.071221537029818e-05,0.00014990834814635154,0.0013054469238148285,0.09339494933808686,0.0025851846141411662,2.0868283446346104e-05,0.011368139889934525,0.4959507747329578,0.0001522933903229267,0.7467687614763326,4.133737748566864,30.062660868786388,8.167329288255346e-06,0.000776378301971622,1.0952352792353568,0.05769525428535812,954.8077302133473
0a6a9322,0.0006998392674149267,0.1,0.21353525415256028,0.3983225957527363,1.093749609877205,5.3383813538140066e-05,9.958064893818408e-05,0.0005468748049386026,0.13056311803655463,0.002568434936758969,1.1387810578737103e-05,0.0019232884507032308,0.36180639453180125,0.0006563603396399252,0.6030876958689249,3.971074730424728,30.097227968720716,2.423659482073512e-05,0.0014990809424062408,1.3266466775618337,0.07061610116703244,1019.7892635857074
77d30098,0.0025953758437646654,0.1,0.35138851197414905,0.8404929370247294,4.594810963029891,8.784712799353727e-05,0.00021012323425618234,0.0022974054815149457,0.07920447887255155,0.0025540885841656047,3.975389984867625e-05,0.006203926927048612,0.35624567502786786,0.00027816424948169834,0.16809239556858502,4.141129041113973,30.243764711324804,8.0702146621604e-05,0.002381423535591114,1.5899946728992096,0.04447194052715104,882.466938061067
9edf855e,0.0014716198964522251,0.1,0.2645569733944441,0.12164446037502935,2.7501390760197135,6.613924334861104e-05,3.0411115093757337e-05,0.0013750695380098567,0.18152384390307244,0.009149821419043911,3.0849782856582656e-05,0.0093196183106372,0.18793475878613752,0.0005579241422278355,0.5261146800657428,4.410295552277079,30.027529019492828,8.011432159817545e-06,0.002147284558689173,1.1794179429065261,0.09495987827374779,892.0977157910166
f9d34073,0.0015952442578833965,0.1,0.2807779784538941,0.6564509876555301,2.7218740327120807,7.019449461347352e-05,0.00016411274691388253,0.0013609370163560404,0.0809034267427688,0.002236002832299955,5.951447363248767e-05,0.003968500045340962,0.34106966845279785,0.00045079903697230244,0.5291238888810588,4.790600762088107,29.78937805415288,2.521727742862326e-05,0.001889194412488823,0.5192770143067864,0.04250406954423689,963.2801048187304
a95c9ebf,0.001778976000001379,0.1,0.31646720865695316,0.4499338820356126,3.1747514546564752,7.911680216423829e-05,0.00011248347050890315,0.0015873757273282376,0.1419217752058383,0.0026892031335879083,1.189558335228154e-05,0.0023648579065057755,0.3971841762549784,0.00018168225904488907,0.4516132496523704,4.621218287463668,30.565871937901846,3.567590734262526e-05,0.00291082503904865,0.9661836801664964,0.012026559624081761,935.4582811768474
96e82184,0.0061972365429160715,0.1,1.2469120031833267,1.7565787281506866,10.892727720165135,0.0003117280007958317,0.00043914468203767166,0.005446363860082568,0.14742938735204061,0.017337052844160723,2.7687981643709608e-05,0.003894620737291021,0.4895863203226371,0.00014105559846474045,0.8428541911513149,4.725585549374272,30.237316364483608,1.6872327408667625e-05,0.004291370551894975,0.5287598744105895,0.0519583434863509,1087.319612054085
511f2221,0.0032677667623044115,0.1,0.35478758679968064,1.2504779355179798,5.732900763449992,8.869689669992016e-05,0.00031261948387949494,0.0028664503817249962,0.07134344890457543,0.0021385040366532684,3.38762729213506e-05,0.0022333443251238943,0.036107444454275786,0.0003315654424789104,0.18130205671369665,4.642081281178184,29.724164848838125,9.225613740516871e-05,0.0013649905460939252,0.8617207460677562,0.060765384173907026,845.547613957656
f895d07c,0.0014804671315271354,0.1,0.2856959813662713,0.12221208616052813,2.756980229290871,7.142399534156782e-05,3.0553021540132034e-05,0.0013784901146454355,0.1654828448038272,0.007800891308004739,1.041721397798527e-05,0.003592450154892358,0.5779659520658866,0.0005426890389158529,0.12890683482537818,4.103853112526325,30.156586943533828,3.882382009090899e-05,0.002900058453889127,1.1736200905240828,0.021655811533157036,960.5809722737647
b6ce9124,0.0007438917965073837,0.1,0.22122921333395137,0.39727098745226175,1.1785334926216608,5.530730333348784e-05,9.931774686306544e-05,0.0005892667463108304,0.17315567904517995,0.0019306067007862423,0.00011474568196951924,0.004386836005276237,0.14260384521632025,0.0004977022451602439,0.20758923305393223,4.736131284331053,30.34758860466334,1.7938552279827424e-05,0.003847823113630044,1.2101511757771934,0.06112505185937949,1076.5677878520023
