trial_id,reward,termination,position_drift_m,max_position_drift_m,avg_magnetic_force,walltime_s
233,-103.8919543290196,ok,103.8919543290196,103.8919543290196,0.0,0.2060556411743164
234,-0.39958189183412224,ok,0.39958189183412224,2.5961340502850545,91.28262021716186,1.0246565341949463
235,-4.101948160954658,ok,4.101948160954658,8.479466421646368,74.80268386351104,0.3433678150177002
236,-59.092011922368904,ok,59.092011922368904,59.092011922368904,0.0,0.21692800521850586
237,-0.12911303843082192,ok,0.12911303843082192,0.6254275863275844,23.61268915681892,2.280700445175171
238,-45.2148864946293,ok,45.2148864946293,45.2148864946293,0.0,0.2224733829498291
239,-3.9804093424752,ok,3.9804093424752,4.8568566038370715,81.73662996090168,0.37346601486206055
240,-0.28511960980036477,ok,0.28511960980036477,0.6220864336993099,78.16367942047822,1.5616533756256104
241,-0.39441592525606145,ok,0.39441592525606145,0.5317641806987744,17.20927674519424,0.9016382694244385
242,-0.1886583398712493,ok,0.1886583398712493,1.5396026994447598,110.97150983462613,0.36873483657836914
243,-58.2764687120792,ok,58.2764687120792,58.2764687120792,0.0,0.23270487785339355
244,-4.216595919681098,ok,4.216595919681098,27.240573983995944,42.14202468399061,0.2586214542388916
245,-0.1811586988286853,ok,0.1811586988286853,0.2721523376324299,69.46686224482694,0.6852114200592041
246,-0.0011548312163521912,ok,0.0011548312163521912,1.3688235553787858,108.72786099547916,0.49704408645629883
247,-0.11206486475563825,ok,0.11206486475563825,0.8277009025148369,80.54599967348835,0.6514759063720703
248,-0.010779475001116205,ok,0.010779475001116205,1.363583913015867,102.87780849724041,0.5081446170806885
249,-70.17680130680418,ok,70.17680130680418,70.17680130680418,0.0,0.20245695114135742
250,-0.04402585126000446,ok,0.04402585126000446,0.4874038692664324,98.79266049665907,0.6964824199676514
251,-0.04509893153741277,ok,0.04509893153741277,2.111438954658282,109.6729714362688,0.48102807998657227
252,-57.41993511288915,ok,57.41993511288915,57.41993511288915,0.0,0.23390483856201172
253,-0.20969725277384144,ok,0.20969725277384144,0.43040479979717455,48.50915724550125,0.6809871196746826
254,-0.015630729847024145,ok,0.015630729847024145,0.4753633463480507,66.88881486447146,0.7383437156677246
255,-87.39168690886042,ok,87.39168690886042,87.39168690886042,0.0,0.18802285194396973
256,-54.08759002195178,ok,54.08759002195178,54.08759002195178,0.0,0.21258783340454102
257,-4.172986475106201,ok,4.172986475106201,10.537453211750918,67.54532052697553,0.3334329128265381
258,-3.4720777750792458,ok,3.4720777750792458,15.061363671693046,51.44403709715549,0.3076026439666748
259,-3.5406404223252825,ok,3.5406404223252825,6.094886068984324,1.327164232231934,0.4387385845184326
260,-3.552794997910525,ok,3.552794997910525,3.7504037050350454,94.56019470641456,0.3673124313354492
261,-0.18693632413465153,ok,0.18693632413465153,0.8312524103797359,81.00532541122826,1.248551845550537
262,-77.00139601097523,ok,77.00139601097523,77.00139601097523,0.0,0.21095967292785645
263,-33.74778331064671,ok,33.74778331064671,33.74778331064671,0.0,0.2273266315460205
264,-34.47067028266014,ok,34.47067028266014,34.47067028266014,0.0,0.202850341796875
265,-97.05082337211003,ok,97.05082337211003,97.05082337211003,0.0,0.2006230354309082
266,-3.457011363824344,ok,3.457011363824344,14.67746712831525,50.48723657890025,0.30156445503234863
267,-4.00776811810408,ok,4.00776811810408,4.214253906449191,81.03730071646349,0.37636637687683105
268,-0.23020664032060895,ok,0.23020664032060895,0.48230544424246613,16.7953434932557,0.7255692481994629
269,-3.225470132642534,ok,3.225470132642534,19.391399340901067,37.619024071444095,0.2662012577056885
270,-0.09375436611497973,ok,0.09375436611497973,0.1652884296617796,0.905417513104426,0.5342137813568115
271,-0.11079998983335744,ok,0.11079998983335744,0.6225330828060186,92.16739075624858,0.5283844470977783
272,-61.176574320322906,ok,61.176574320322906,61.176574320322906,0.0,0.2276456356048584
273,-49.71658606507823,ok,49.71658606507823,49.71658606507823,0.0,0.22591662406921387
274,-0.03006389351889092,ok,0.03006389351889092,0.23740090066060598,98.56927734813543,0.5446527004241943
275,-0.015503941914327813,ok,0.015503941914327813,0.5111362679745989,48.952904811099216,0.7171187400817871
276,-3.5282835893755746,ok,3.5282835893755746,16.184244908420855,48.71622180293792,0.3239891529083252
277,-0.009311952686070699,ok,0.009311952686070699,1.5395295756826766,0.0,0.4685835838317871
278,-93.35587482931955,ok,93.35587482931955,93.35587482931955,0.0,0.20539093017578125
279,-76.73711456953016,ok,76.73711456953016,76.73711456953016,0.0,0.20397567749023438
280,-33.747794465815474,ok,33.747794465815474,33.747794465815474,0.0,0.21945691108703613
281,-0.08642570043145968,ok,0.08642570043145968,0.38223375868386106,34.27036841786032,0.6218972206115723
282,-68.44208774404437,ok,68.44208774404437,68.44208774404437,0.0,0.20363807678222656
283,-4.085588234374676,ok,4.085588234374676,35.753223684098025,37.48860175509346,0.253521203994751
284,-0.053119769984873874,ok,0.053119769984873874,0.3221483775169452,23.949669704873884,0.9726057052612305
285,-0.0225652118509575,ok,0.0225652118509575,0.45030949521452557,92.09492239588705,0.5915429592132568
286,-0.026074994810967464,ok,0.026074994810967464,0.9864105872185289,113.0448075297564,0.4495224952697754
287,-82.16846590386868,ok,82.16846590386868,82.16846590386868,0.0,0.22087955474853516
288,-0.004018555799059186,ok,0.004018555799059186,0.8839147334469727,54.65866223774167,0.8467280864715576
289,-3.5425196094405393,ok,3.5425196094405393,3.798696215419296,111.4518661788431,0.3836672306060791
290,-0.37318545397664055,ok,0.37318545397664055,0.9858289591630702,4.970835107596362,0.5195927619934082
291,-0.01615827038978175,ok,0.01615827038978175,0.42135451603707147,15.089050349937008,0.7525458335876465
292,-3.4329198204509326,ok,3.4329198204509326,15.886556424634172,41.296811659628226,0.3317537307739258
293,-55.98293776704454,ok,55.98293776704454,55.98293776704454,0.0,0.21755075454711914
294,-4.1928338477087275,ok,4.1928338477087275,4.517352524607462,79.26079026352924,0.34099435806274414
295,-3.8722421622062644,ok,3.8722421622062644,49.61433052617464,0.37098718658942625,0.2196357250213623
296,-3.535548044865732,ok,3.535548044865732,27.704618820246832,39.71059039324232,0.27124810218811035
297,-91.20255109931753,ok,91.20255109931753,91.20255109931753,0.0,0.20301198959350586
298,-4.23294466432397,ok,4.23294466432397,20.961291716946956,49.08062528820664,0.3072192668914795
