timestamp,elapsed_min,n_eval,id,cost,elapsed_min,fl_x_drift_mm,fl_y_drift_mm,fl_z_drift_mm,stance_drift_mm,fl_x_cost,fl_y_cost,fl_z_cost,stance_cost,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solimp_dmin,solimp_width,solimp_midpoint,solimp_power,noslip_iterations,noslip_tolerance,margin,Br,max_magnetic_distance,max_force_per_wheel
2026-04-18T23:31:52,0.5,16,65224179,0.006660460886503982,0.5,1.5322763619169621,4.9654849198227184,5.558884852097099,10.422248078742731,0.00019919592704920508,0.0006455130395769534,0.0021679650923178686,0.0036477868275599555,0.18640058278452895,0.0016918282924484134,2.43529307491297e-05,0.007758334305184654,0.39312080868157223,0.0005263258136830253,0.2199146959970369,4.438368732639711,29.714993383526824,2.5020159689962504e-05,0.005,0.5,0.046764652991116346,1099.9999999999998
2026-04-18T23:32:31,1.1,48,30229f7a,0.004368791268631095,1.1,1.0735219624022372,8.148992987956564,1.7358238311204734,7.12255151699276,0.00013955785511229082,0.0010593690884343535,0.0006769712941369847,0.002492893030947466,0.15907809596887895,0.002537869245506074,4.838235127864657e-05,0.004226190388821623,0.5894150424147413,0.0004768901280256428,0.40692607894233845,4.435346885326188,29.75473069797283,2.432728982504021e-05,0.005,1.8458343455422306,0.026648919937103707,1099.9999999999998
