id,cost,elapsed_min,detach_force,detach_moment,xy_drift,detach_cost,drift_cost,achieved,goal,shortfall,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solimp_dmin,solimp_width,solimp_midpoint,solimp_power,noslip_iterations,noslip_tolerance,margin,Br,max_magnetic_distance,max_force_per_wheel
c7aa7019,0.9926733377249399,0.2,10.009999999998897,0.6256226906717248,0.23848696833077132,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.07679938936837995,0.0035165572849227373,3.292022086445488e-05,0.0014358373185382298,0.6073377414898392,0.0004658417001746032,0.8249223354994591,4.816148519224656,29.586687380849593,1.654411135488576e-05,0.003284708410217573,1.267972948999345,0.004513577751497859,1180.5044773595896
c71c1c71,0.9926733377249399,0.2,10.009999999998897,0.6256248176296215,0.23583494891862167,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.07134344890457543,0.0021385040366532684,3.38762729213506e-05,0.0022333443251238943,0.036107444454275786,0.0003315654424789104,0.18130205671369665,4.642081281178184,29.724164848838125,9.225613740516871e-05,0.0013649905460939252,0.8617207460677562,0.005547095271252712,858.4376273992175
3fe6bed2,0.9926733377249399,0.2,10.009999999998897,0.6256209573804038,0.23640350373751515,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.11937092605089915,0.001878790446296348,1.7105814771355517e-05,0.0017999245156184057,0.47686915673751096,0.00040026481926944363,0.5830090185446307,4.748161178662724,30.003900679009753,8.63126080503038e-05,0.0020783617333199464,1.4327100798301855,0.004872010872366981,887.1776864350459
3475f273,0.9926733377249399,0.2,10.009999999998897,0.625614889111965,0.23928773305561127,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.14742938735204061,0.017337052844160723,2.7687981643709608e-05,0.003894620737291021,0.4895863203226371,0.00014105559846474045,0.8428541911513149,4.725585549374272,30.237316364483608,1.6872327408667625e-05,0.004291370551894975,0.5287598744105895,0.004743126129679335,1182.4150217170989
10c44616,0.9926733377249399,0.2,10.009999999998897,0.6256242298614199,0.23459046437485528,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.1654828448038272,0.007800891308004739,1.041721397798527e-05,0.003592450154892358,0.5779659520658866,0.0005426890389158529,0.12890683482537818,4.103853112526325,30.156586943533828,3.882382009090899e-05,0.002900058453889127,1.1736200905240828,0.0019768960796317735,1009.8120007768936
04efe100,0.9926733377249399,0.2,10.009999999998897,0.625621131191679,0.2366521479079883,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.20978872863036827,0.006929005542641084,6.112270606190552e-05,0.004959289592036988,0.4054178754443396,0.0005341888662840272,0.26814746742340434,4.428952641816245,29.854386775332856,3.346285806478671e-05,0.004869529755490553,0.5032452600801006,0.005080271010633126,835.44456402178
a750f717,0.9926733377249399,0.2,10.009999999998897,0.6256217082476226,0.23425938281523764,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.17315567904517995,0.0019306067007862423,0.00011474568196951924,0.004386836005276237,0.14260384521632025,0.0004977022451602439,0.20758923305393223,4.736131284331053,30.34758860466334,1.7938552279827424e-05,0.003847823113630044,1.2101511757771934,0.005579928288675872,1167.5483580208902
0c40fba0,0.9926733377249399,0.2,10.009999999998897,0.6255659461955609,0.23573095888247153,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.1993100709452574,0.002874223669426775,4.946613168877267e-05,0.009055529556270276,0.42975298406136814,0.00026900333149851416,0.968070582529494,4.730236174578289,29.859153660095863,4.6001632589744214e-05,0.0017872916114269031,0.8063697911592902,0.003737591147592317,821.5672848474064
6601fdc7,0.9926733377249399,0.2,10.009999999998897,0.6256071273641234,0.23757206451063634,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.13056311803655463,0.002568434936758969,1.1387810578737103e-05,0.0019232884507032308,0.36180639453180125,0.0006563603396399252,0.6030876958689249,3.971074730424728,30.097227968720716,2.423659482073512e-05,0.0014990809424062408,1.3266466775618337,0.006446338588708428,1089.7190720212643
fd51f643,0.9926733377249399,0.2,10.009999999998897,0.6255820194172688,0.23860968170234637,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.0809034267427688,0.002236002832299955,5.951447363248767e-05,0.003968500045340962,0.34106966845279785,0.00045079903697230244,0.5291238888810588,4.790600762088107,29.78937805415288,2.521727742862326e-05,0.001889194412488823,0.5192770143067864,0.0038800729458578105,1013.426136643925
3f9f9505,0.9926733377249399,0.2,10.009999999998897,0.625624992849236,0.23864459078259745,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.04295756422555143,0.0021444362438545104,1.5708998330346772e-05,0.003928938310446146,0.22758888578408776,0.0001192068806249882,0.9397040528052174,4.432265416510619,30.020259040227828,1.1818484916793519e-05,0.0016750156121139899,1.0525935015564154,0.0014278649333221009,1027.5599202458409
98fad557,0.9926733377249399,0.2,10.009999999998897,0.625623821446905,0.2369859994970722,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.09339494933808686,0.0025851846141411662,2.0868283446346104e-05,0.011368139889934525,0.4959507747329578,0.0001522933903229267,0.7467687614763326,4.133737748566864,30.062660868786388,8.167329288255346e-06,0.000776378301971622,1.0952352792353568,0.005266832038847869,1002.0909536590335
bfdea50d,0.9926733377249399,0.2,10.009999999998897,0.6256240962097636,0.23773073788941868,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.07920447887255155,0.0025540885841656047,3.975389984867625e-05,0.006203926927048612,0.35624567502786786,0.00027816424948169834,0.16809239556858502,4.141129041113973,30.243764711324804,8.0702146621604e-05,0.002381423535591114,1.5899946728992096,0.004059714167124801,906.4427657134806
b3fad24b,0.9926733377249399,0.2,10.009999999998897,0.6256245495496856,0.23614249491467357,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.18152384390307244,0.009149821419043911,3.0849782856582656e-05,0.0093196183106372,0.18793475878613752,0.0005579241422278355,0.5261146800657428,4.410295552277079,30.027529019492828,8.011432159817545e-06,0.002147284558689173,1.1794179429065261,0.008777831004597737,919.0568513928481
49add7f6,0.9926733377249399,0.2,10.009999999998897,0.6256245029787575,0.23606614448181132,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.06749121529273176,0.004413084482547573,2.709946303270155e-05,0.005178481668872775,0.6419733155477986,0.0003007121225231129,0.24595644084725116,4.045534471098037,29.8660416870542,5.713837652047752e-05,0.0028440906481959813,0.5623372342449545,0.0035641543581812095,1028.7270738927352
5975086a,0.9926733377249399,0.2,10.009999999998897,0.6256249989396498,0.23477573660271853,0.6926733377249399,0.3,10.009999999998897,956.37,0.989533339607057,0.1419217752058383,0.0026892031335879083,1.189558335228154e-05,0.0023648579065057755,0.3971841762549784,0.00018168225904488907,0.4516132496523704,4.621218287463668,30.565871937901846,3.567590734262526e-05,0.00291082503904865,0.9661836801664964,0.0008401251094075662,976.3065578672782
