id,cost,elapsed_min,detach_force,detach_moment,xy_drift,detach_cost,drift_cost,achieved,goal,shortfall,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solimp_dmin,solimp_width,solimp_midpoint,solimp_power,noslip_iterations,noslip_tolerance,margin,Br,max_magnetic_distance,max_force_per_wheel
79dcd505,0.7863008136487789,0.2,408.58000000009076,23.298805956981774,0.04546614486173888,0.2863008136487789,0.5,23.298805956981774,54.513090000000005,0.5726016272975578,0.1993100709452574,0.002874223669426775,4.946613168877267e-05,0.009055529556270276,0.42975298406136814,0.00026900333149851416,0.968070582529494,4.730236174578289,29.859153660095863,4.6001632589744214e-05,0.0017872916114269031,0.8063697911592902,0.040943259645358665,302.34337387471464
66430683,0.2395590442356088,0.2,851.3999999997386,52.76614538378127,0.004470717558157263,0.016023166327745628,0.22353587790786317,52.76614538378127,54.513090000000005,0.032046332655491255,0.04295756422555143,0.0021444362438545104,1.5708998330346772e-05,0.003928938310446146,0.22758888578408776,0.0001192068806249882,0.9397040528052174,4.432265416510619,30.020259040227828,1.1818484916793519e-05,0.0016750156121139899,1.0525935015564154,0.015641476661022495,713.7544554922423
3df3b26c,0.5579228675221604,0.2,1159.9799999990196,48.1979810194128,0.07498798599861989,0.05792286752216031,0.5,48.1979810194128,54.513090000000005,0.11584573504432062,0.09339494933808686,0.0025851846141411662,2.0868283446346104e-05,0.011368139889934525,0.4959507747329578,0.0001522933903229267,0.7467687614763326,4.133737748566864,30.062660868786388,8.167329288255346e-06,0.000776378301971622,1.0952352792353568,0.05769525428535812,649.4453012412739
cfedcc61,0.617337906771586,0.2,1159.9799999990196,67.30599374450216,0.029888368680182065,0.117337906771586,0.5,67.30599374450216,54.513090000000005,0.234675813543172,0.13056311803655463,0.002568434936758969,1.1387810578737103e-05,0.0019232884507032308,0.36180639453180125,0.0006563603396399252,0.6030876958689249,3.971074730424728,30.097227968720716,2.423659482073512e-05,0.0014990809424062408,1.3266466775618337,0.07061610116703244,917.2155246040027
4bc38a5e,0.692115014185053,0.2,1159.9799999990196,33.56752388275786,0.0948307271877342,0.192115014185053,0.5,33.56752388275786,54.513090000000005,0.384230028370106,0.07920447887255155,0.0025540885841656047,3.975389984867625e-05,0.006203926927048612,0.35624567502786786,0.00027816424948169834,0.16809239556858502,4.141129041113973,30.243764711324804,8.0702146621604e-05,0.002381423535591114,1.5899946728992096,0.04447194052715104,445.3324265326981
7472dc8f,0.6742444770498326,0.2,1159.9799999990196,35.51588028115909,0.09821435549217195,0.17424447704983254,0.5,35.51588028115909,54.513090000000005,0.34848895409966507,0.18152384390307244,0.009149821419043911,3.0849782856582656e-05,0.0093196183106372,0.18793475878613752,0.0005579241422278355,0.5261146800657428,4.410295552277079,30.027529019492828,8.011432159817545e-06,0.002147284558689173,1.1794179429065261,0.09495987827374779,472.2166863577621
f65463ad,0.5400159637101839,0.2,819.7799999998124,50.15030233766002,0.027114895831323933,0.04001596371018394,0.5,50.15030233766002,54.513090000000005,0.08003192742036788,0.0809034267427688,0.002236002832299955,5.951447363248767e-05,0.003968500045340962,0.34106966845279785,0.00045079903697230244,0.5291238888810588,4.790600762088107,29.78937805415288,2.521727742862326e-05,0.001889194412488823,0.5192770143067864,0.04250406954423689,676.9265717500535
e6eb1361,9999.0,0.2,0.0,0.0,0.0,9999.0,0.0,0.0,54.513090000000005,1.0,0.1419217752058383,0.0026892031335879083,1.189558335228154e-05,0.0023648579065057755,0.3971841762549784,0.00018168225904488907,0.4516132496523704,4.621218287463668,30.565871937901846,3.567590734262526e-05,0.00291082503904865,0.9661836801664964,0.012026559624081761,592.693642978949
492bae30,0.20232481936737093,0.2,1159.9799999990196,72.49873161543151,0.0007471711031942906,0.1649662642076564,0.03735855515971453,72.49873161543151,54.513090000000005,0.3299325284153128,0.14742938735204061,0.017337052844160723,2.7687981643709608e-05,0.003894620737291021,0.4895863203226371,0.00014105559846474045,0.8428541911513149,4.725585549374272,30.237316364483608,1.6872327408667625e-05,0.004291370551894975,0.5287598744105895,0.0519583434863509,1198.9372466918555
66d07085,0.7570087540812624,0.2,1159.9799999990196,26.49240731596055,0.11415553873863278,0.25700875408126245,0.5,26.49240731596055,54.513090000000005,0.5140175081625249,0.07134344890457543,0.0021385040366532684,3.38762729213506e-05,0.0022333443251238943,0.036107444454275786,0.0003315654424789104,0.18130205671369665,4.642081281178184,29.724164848838125,9.225613740516871e-05,0.0013649905460939252,0.8617207460677562,0.060765384173907026,347.51992494734156
74686d80,0.545588467751056,0.2,807.8599999998402,49.542753509049184,0.01445115865025767,0.04558846775105594,0.5,49.542753509049184,54.513090000000005,0.09117693550211188,0.1654828448038272,0.007800891308004739,1.041721397798527e-05,0.003592450154892358,0.5779659520658866,0.0005426890389158529,0.12890683482537818,4.103853112526325,30.156586943533828,3.882382009090899e-05,0.002900058453889127,1.1736200905240828,0.021655811533157036,667.9769400943819
0ba08648,0.19099025728710642,0.2,1159.9799999990196,72.49869850892546,0.000520485934718602,0.16496596055117632,0.0260242967359301,72.49869850892546,54.513090000000005,0.32993192110235264,0.17315567904517995,0.0019306067007862423,0.00011474568196951924,0.004386836005276237,0.14260384521632025,0.0004977022451602439,0.20758923305393223,4.736131284331053,30.34758860466334,1.7938552279827424e-05,0.003847823113630044,1.2101511757771934,0.06112505185937949,1175.466537751931
