timestamp,elapsed_min,n_eval,id,cost,elapsed_min,detach_force,detach_moment,xy_drift,detach_cost,drift_cost,achieved,goal,shortfall,sliding_friction,torsional_friction,rolling_friction,solref_timeconst,solimp_dmin,solimp_width,solimp_midpoint,solimp_power,noslip_iterations,noslip_tolerance,margin,Br,max_magnetic_distance,max_force_per_wheel
2026-03-13T00:30:29,0.2,20,ae0c31a3,0.01561457804155806,0.2,1159.9799999990196,72.49869850892546,0.000520485934718602,0.0,0.01561457804155806,72.49869850892546,54.513090000000005,0.0,0.17315567904517995,0.0019306067007862423,0.00011474568196951924,0.004386836005276237,0.14260384521632025,0.0004977022451602439,0.20758923305393223,4.736131284331053,30.34758860466334,1.7938552279827424e-05,0.003847823113630044,1.2101511757771934,0.06112505185937949,1175.466537751931
2026-03-13T00:30:40,0.4,40,cc27a7a6,0.006979779259228885,0.4,1159.9799999990196,72.49873699700102,0.00023265930864096285,0.0,0.006979779259228885,72.49873699700102,54.513090000000005,0.0,0.041479787092876176,0.003212968140652094,8.551720160191363e-06,0.006845471596962862,0.19370765212490546,0.00029239852293915864,0.47777960429836797,4.853973921483439,30.417421482515746,1.0458390283097053e-05,0.004070026604612745,1.1456897444057306,0.08963598621007755,1185.0780866695009
2026-03-13T00:31:12,0.9,100,7c09e987,0.003382555335100706,0.9,1159.9799999990196,72.49873641403373,0.00011275184450335687,0.0,0.003382555335100706,72.49873641403373,54.513090000000005,0.0,0.04987822740188981,0.0020171980230884556,4.2002903805781195e-05,0.003036707149893548,0.3702757117667018,3.149335100785481e-05,0.7060478362326845,5.991579328003984,30.512301768126267,1.6804587591738318e-06,0.004620378325768573,0.5016652134961127,0.0868191961272499,1147.1122522343326
2026-03-13T00:31:55,1.6,180,20901c51,0.00292409953324411,1.6,1159.9799999990196,72.49873794745763,9.746998444147034e-05,0.0,0.00292409953324411,72.49873794745763,54.513090000000005,0.0,0.02804426227982029,0.004567974457880941,5.5802113313788425e-05,0.019579767407019128,0.056029556988952116,0.000751213466849947,0.9274857608790766,6.15802055189248,31.24828272274455,1.2912421568158884e-06,0.00311030007358447,1.8674095565312439,0.01903057068523477,1147.6782476645137
2026-03-13T00:32:05,1.8,200,3a321f01,0.0027514918696382664,1.8,1159.9799999990196,72.49874618264985,9.171639565460889e-05,0.0,0.0027514918696382664,72.49874618264985,54.513090000000005,0.0,0.20767046090542043,0.006990563182059279,2.708351498020885e-05,0.016260550236406712,0.10955315501874358,4.998922956589513e-05,0.9094291105912646,6.536420034607592,31.285040158822376,1.0402524761088317e-06,0.0007805486949197787,1.1420216411770736,0.03310571258801559,1179.758065139738
